ORDER_ID,ORDER_DATE,ORDER_TIME,ORDER_PRICE,PEOPLE,TABLE_NO,STATUS,SHIFT,EMPLOYEE_ID,KITCHEN_STAFF,Status
36007,25/06/2016,9:04:23 PM,1168,5,8,Dine in with Reservation,Night,23,16,Completed
36008,25/06/2016,9:15:25 PM,530,5,8,Dine in with Reservation,Night,24,10,Completed
36009,25/06/2016,9:32:08 PM,330,4,7,Dine in without Reservation,Night,24,9,Completed
36010,26/06/2016,10:14:01 AM,80,1,5,Dine in without Reservation,Morning,25,18,Completed
36011,26/06/2016,10:14:15 AM,98,1,4,Dine in with Reservation,Morning,25,1,Completed
36012,26/06/2016,10:30:23 AM,455,,,Take away,Morning,6,1,Completed
36013,26/06/2016,10:42:18 AM,334,2,5,Dine in with Reservation,Morning,35,36,Completed
36014,26/06/2016,10:49:34 AM,849,4,6,Dine in with Reservation,Morning,25,38,Completed
36015,26/06/2016,10:54:28 AM,804,3,4,Dine in with Reservation,Morning,35,36,Completed
36016,26/06/2016,11:04:07 AM,188,,,Take away,Morning,7,36,Completed
36017,26/06/2016,11:14:13 AM,413,1,5,Dine in with Reservation,Morning,35,12,Completed
36018,26/06/2016,11:26:51 AM,81,1,4,Dine in with Reservation,Morning,22,11,Completed
36019,26/06/2016,11:41:12 AM,340,2,5,Dine in with Reservation,Morning,25,36,Completed
36020,26/06/2016,11:42:06 AM,911,4,7,Dine in with Reservation,Morning,22,1,Completed
36021,26/06/2016,11:51:43 AM,776,,,Take away,Morning,7,18,Completed
36022,26/06/2016,12:13:17 PM,168,,,Take away,Morning,35,18,Completed
36023,26/06/2016,12:19:56 PM,139,,,Take away,Morning,7,38,Completed
36024,26/06/2016,12:37:01 PM,1449,,,Take away,Morning,7,18,Completed
36025,26/06/2016,12:38:49 PM,130,2,4,Dine in with Reservation,Morning,22,18,Completed
36026,26/06/2016,12:42:04 PM,595,5,8,Dine in without Reservation,Morning,25,1,Completed
36027,26/06/2016,12:44:03 PM,1169,,,Take away,Morning,7,1,Completed
36028,26/06/2016,1:01:04 PM,999,2,5,Dine in without Reservation,Morning,25,12,Completed
36029,26/06/2016,1:13:34 PM,1265,5,8,Dine in with Reservation,Morning,35,11,Completed
36030,26/06/2016,1:19:36 PM,180,1,4,Dine in with Reservation,Morning,25,11,Completed
36031,26/06/2016,1:25:11 PM,353,1,5,Dine in with Reservation,Morning,25,36,Completed
36032,26/06/2016,1:39:19 PM,573,4,6,Dine in with Reservation,Morning,22,18,Completed
36033,26/06/2016,1:45:27 PM,370,3,4,Dine in with Reservation,Morning,35,1,Completed
36034,26/06/2016,1:49:47 PM,245,1,5,Dine in with Reservation,Morning,35,1,Completed
36035,26/06/2016,1:52:25 PM,1254,,,Take away,Morning,7,12,Completed
36036,26/06/2016,2:01:47 PM,64,,,Take away,Morning,7,18,Completed
36037,26/06/2016,2:04:32 PM,213,4,7,Dine in with Reservation,Morning,25,12,Completed
36038,26/06/2016,2:12:42 PM,588,3,4,Dine in with Reservation,Morning,25,36,Completed
36039,26/06/2016,2:17:55 PM,319,1,5,Dine in with Reservation,Morning,22,18,Completed
36040,26/06/2016,2:22:43 PM,413,,,Take away,Morning,6,12,Completed
36041,26/06/2016,2:32:46 PM,394,2,4,Dine in without Reservation,Morning,25,12,Completed
36042,26/06/2016,2:43:44 PM,1436,,,Take away,Morning,6,36,Completed
36043,26/06/2016,2:46:42 PM,400,,,Take away,Morning,6,12,Completed
36044,26/06/2016,2:50:39 PM,235,4,6,Dine in with Reservation,Morning,25,1,Completed
36045,26/06/2016,2:59:03 PM,415,1,5,Dine in with Reservation,Morning,22,38,Completed
36046,26/06/2016,3:07:08 PM,400,,,Take away,Morning,6,11,Completed
36047,26/06/2016,3:09:32 PM,383,,,Take away,Morning,7,1,Completed
36048,26/06/2016,3:23:26 PM,889,,,Take away,Morning,7,18,Completed
36049,26/06/2016,3:31:26 PM,1551,5,8,Dine in with Reservation,Morning,22,36,Completed
36050,26/06/2016,3:32:11 PM,839,,,Take away,Morning,35,36,Completed
36051,26/06/2016,3:38:14 PM,360,,,Take away,Morning,7,38,Completed
36052,26/06/2016,3:43:41 PM,369,4,7,Dine in with Reservation,Morning,25,12,Completed
36053,26/06/2016,3:59:11 PM,460,,,Take away,Morning,7,12,Completed
36054,26/06/2016,4:01:59 PM,214,,,Take away,Morning,7,36,Completed
36055,26/06/2016,4:04:51 PM,1494,5,8,Dine in with Reservation,Morning,22,18,Completed
36056,26/06/2016,4:18:39 PM,401,,,Take away,Morning,7,12,Completed
36057,26/06/2016,4:21:36 PM,825,4,6,Dine in with Reservation,Morning,25,1,Completed
36058,26/06/2016,5:07:28 PM,561,2,4,Dine in without Reservation,Night,23,37,Completed
36059,26/06/2016,5:10:36 PM,291,2,5,Dine in without Reservation,Night,24,9,Completed
36060,26/06/2016,5:26:18 PM,686,,,Take away,Night,5,10,Completed
36061,26/06/2016,5:35:46 PM,83,1,4,Dine in with Reservation,Night,23,37,Completed
36062,26/06/2016,5:39:50 PM,595,2,5,Dine in with Reservation,Night,24,2,Completed
36063,26/06/2016,5:40:16 PM,101,,,Take away,Night,5,10,Completed
36064,26/06/2016,5:42:47 PM,716,4,7,Dine in with Reservation,Night,24,37,Completed
36065,26/06/2016,5:46:57 PM,263,2,4,Dine in with Reservation,Night,24,37,Completed
36066,26/06/2016,5:51:41 PM,546,5,8,Dine in with Reservation,Night,23,37,Completed
36067,26/06/2016,5:52:09 PM,541,4,6,Dine in with Reservation,Night,24,16,Completed
36068,26/06/2016,6:16:00 PM,623,4,7,Dine in with Reservation,Night,23,9,Completed
36069,26/06/2016,7:03:14 PM,285,,,Take away,Night,8,37,Completed
36070,26/06/2016,7:06:06 PM,705,5,8,Dine in with Reservation,Night,24,16,Completed
36071,26/06/2016,7:20:32 PM,64,1,5,Dine in without Reservation,Night,23,37,Completed
36072,26/06/2016,7:32:40 PM,103,,,Take away,Night,8,16,Completed
36073,26/06/2016,7:42:05 PM,139,2,4,Dine in with Reservation,Night,24,10,Completed
36074,26/06/2016,7:43:53 PM,506,1,5,Dine in with Reservation,Night,23,9,Completed
36075,26/06/2016,8:03:24 PM,954,,,Take away,Night,8,16,Completed
36076,26/06/2016,8:03:54 PM,465,3,4,Dine in with Reservation,Night,24,37,Completed
36077,26/06/2016,8:09:13 PM,561,,,Take away,Night,8,9,Completed
36078,26/06/2016,8:21:23 PM,490,5,8,Dine in without Reservation,Night,23,16,Completed
36079,26/06/2016,8:25:32 PM,311,1,5,Dine in without Reservation,Night,23,2,Completed
36080,26/06/2016,8:27:18 PM,119,2,4,Dine in with Reservation,Night,24,10,Completed
36081,26/06/2016,8:32:18 PM,1258,,,Take away,Night,8,16,Completed
36082,26/06/2016,8:45:30 PM,334,2,5,Dine in without Reservation,Night,23,37,Completed
36083,26/06/2016,8:47:14 PM,363,,,Take away,Night,5,9,Completed
36084,26/06/2016,9:10:25 PM,826,,,Take away,Night,8,37,Completed
36085,26/06/2016,9:32:08 PM,1304,5,8,Dine in with Reservation,Night,23,16,Completed
36086,26/06/2016,9:46:07 PM,81,,,Take away,Night,5,10,Completed
36087,27/06/2016,10:38:46 AM,91,,,Take away,Morning,7,38,Completed
36088,27/06/2016,10:40:08 AM,345,4,7,Dine in with Reservation,Morning,25,12,Completed
36089,27/06/2016,10:48:26 AM,625,3,4,Dine in with Reservation,Morning,25,1,Completed
36090,27/06/2016,11:00:06 AM,410,2,5,Dine in with Reservation,Morning,25,18,Completed
36091,27/06/2016,11:09:01 AM,394,,,Take away,Morning,7,38,Completed
36092,27/06/2016,11:10:53 AM,1490,5,8,Dine in with Reservation,Morning,25,18,Completed
36093,27/06/2016,11:20:11 AM,504,,,Take away,Morning,7,11,Completed
36094,27/06/2016,11:23:48 AM,166,,,Take away,Morning,7,38,Completed
36095,27/06/2016,11:39:35 AM,419,,,Take away,Morning,35,12,Completed
36096,27/06/2016,11:49:54 AM,440,2,4,Dine in without Reservation,Morning,25,38,Completed
36097,27/06/2016,11:53:11 AM,1531,,,Take away,Morning,35,11,Completed
36098,27/06/2016,11:54:51 AM,265,5,8,Dine in without Reservation,Morning,25,38,Completed
36099,27/06/2016,12:01:05 PM,263,2,5,Dine in with Reservation,Morning,25,11,Completed
36100,27/06/2016,12:11:02 PM,191,1,4,Dine in with Reservation,Morning,25,36,Completed
36101,27/06/2016,12:12:27 PM,305,5,8,Dine in with Reservation,Morning,35,36,Completed
36102,27/06/2016,12:33:52 PM,551,4,6,Dine in without Reservation,Morning,25,12,Completed
36103,27/06/2016,12:37:02 PM,391,,,Take away,Morning,7,12,Completed
36104,27/06/2016,12:37:03 PM,335,,,Take away,Morning,6,11,Completed
36105,27/06/2016,12:42:23 PM,471,5,8,Dine in with Reservation,Morning,22,38,Completed
36106,27/06/2016,12:45:08 PM,318,,,Take away,Morning,6,1,Completed
36107,27/06/2016,12:47:43 PM,370,1,5,Dine in with Reservation,Morning,22,1,Completed
36108,27/06/2016,1:04:50 PM,255,1,4,Dine in with Reservation,Morning,35,1,Completed
36109,27/06/2016,1:19:39 PM,455,5,8,Dine in with Reservation,Morning,25,1,Completed
36110,27/06/2016,1:24:51 PM,921,5,8,Dine in with Reservation,Morning,22,36,Completed
36111,27/06/2016,1:28:35 PM,295,,,Take away,Morning,6,36,Completed
36112,27/06/2016,1:31:33 PM,438,2,5,Dine in with Reservation,Morning,25,18,Completed
36113,27/06/2016,1:33:53 PM,550,3,4,Dine in with Reservation,Morning,25,18,Completed
36114,27/06/2016,1:47:14 PM,911,,,Take away,Morning,35,11,Completed
36115,27/06/2016,1:47:49 PM,428,,,Take away,Morning,6,12,Completed
36116,27/06/2016,2:02:22 PM,636,3,5,Dine in with Reservation,Morning,25,12,Completed
36117,27/06/2016,2:13:14 PM,625,,,Take away,Morning,6,1,Completed
36118,27/06/2016,2:24:17 PM,573,2,4,Dine in without Reservation,Morning,25,12,Completed
36119,27/06/2016,2:35:57 PM,534,2,5,Dine in with Reservation,Morning,22,1,Completed
36120,27/06/2016,2:37:09 PM,118,,,Take away,Morning,6,12,Completed
36121,27/06/2016,2:41:07 PM,1138,3,4,Dine in without Reservation,Morning,25,1,Completed
36122,27/06/2016,2:43:28 PM,450,,,Take away,Morning,7,1,Completed
36123,27/06/2016,2:47:46 PM,621,,,Take away,Morning,7,18,Completed
36124,27/06/2016,2:57:20 PM,956,,,Take away,Morning,6,38,Completed
36125,27/06/2016,3:06:09 PM,879,,,Take away,Morning,6,1,Completed
36126,27/06/2016,3:09:35 PM,120,1,5,Dine in without Reservation,Morning,35,11,Completed
36127,27/06/2016,3:09:44 PM,584,3,4,Dine in with Reservation,Morning,25,18,Completed
36128,27/06/2016,3:14:05 PM,636,,,Take away,Morning,35,18,Completed
36129,27/06/2016,3:33:06 PM,1063,,,Take away,Morning,35,11,Completed
36130,27/06/2016,3:34:07 PM,1170,4,7,Dine in with Reservation,Morning,25,36,Completed
36131,27/06/2016,3:35:14 PM,315,,,Take away,Morning,7,1,Completed
36132,27/06/2016,3:41:55 PM,320,,,Take away,Morning,7,38,Completed
36133,27/06/2016,3:44:19 PM,333,5,8,Dine in with Reservation,Morning,25,1,Completed
36134,27/06/2016,3:51:30 PM,366,3,5,Dine in with Reservation,Morning,25,12,Completed
36135,27/06/2016,3:52:19 PM,278,,,Take away,Morning,35,18,Completed
36136,27/06/2016,4:04:37 PM,470,2,4,Dine in without Reservation,Morning,22,18,Completed
36137,27/06/2016,4:13:43 PM,118,1,5,Dine in with Reservation,Morning,25,12,Completed
36138,27/06/2016,4:20:56 PM,370,,,Take away,Morning,6,11,Completed
36139,27/06/2016,4:26:26 PM,576,5,8,Dine in with Reservation,Morning,35,1,Completed
36140,27/06/2016,4:30:43 PM,280,,,Take away,Morning,6,11,Completed
36141,27/06/2016,4:39:16 PM,343,,,Take away,Morning,7,12,Completed
36142,27/06/2016,4:39:22 PM,973,,,Take away,Morning,7,36,Completed
36143,27/06/2016,4:48:33 PM,830,2,4,Dine in without Reservation,Morning,35,38,Completed
36144,27/06/2016,5:04:31 PM,534,2,5,Dine in with Reservation,Night,24,16,Completed
36145,27/06/2016,5:05:39 PM,203,,,Take away,Night,5,38,Completed
36146,27/06/2016,5:09:51 PM,325,,,Take away,Night,8,2,Completed
36147,27/06/2016,5:10:49 PM,275,,,Take away,Night,5,9,Completed
36148,27/06/2016,5:16:36 PM,711,,,Take away,Night,5,37,Completed
36149,27/06/2016,5:25:47 PM,390,2,4,Dine in with Reservation,Night,24,38,Completed
36150,27/06/2016,5:31:46 PM,913,,,Take away,Night,8,9,Completed
36151,27/06/2016,5:34:09 PM,763,,,Take away,Night,5,37,Completed
36152,27/06/2016,5:38:03 PM,870,,,Take away,Night,8,2,Completed
36153,27/06/2016,5:54:36 PM,266,,,Take away,Night,5,37,Completed
36154,27/06/2016,5:57:43 PM,1224,5,8,Dine in with Reservation,Night,23,38,Completed
36155,27/06/2016,6:04:01 PM,83,1,5,Dine in with Reservation,Night,24,9,Completed
36156,27/06/2016,6:06:56 PM,769,2,4,Dine in with Reservation,Night,24,10,Completed
36157,27/06/2016,6:09:38 PM,265,,,Take away,Night,5,16,Completed
36158,27/06/2016,6:20:23 PM,978,5,8,Dine in with Reservation,Night,23,16,Completed
36159,27/06/2016,6:22:17 PM,683,3,5,Dine in with Reservation,Night,24,16,Completed
36160,27/06/2016,6:23:22 PM,639,2,4,Dine in with Reservation,Night,23,10,Completed
36161,27/06/2016,6:39:55 PM,1159,4,6,Dine in with Reservation,Night,23,2,Completed
36162,27/06/2016,6:52:55 PM,859,3,5,Dine in with Reservation,Night,24,38,Completed
36163,27/06/2016,7:26:24 PM,425,5,8,Dine in with Reservation,Night,23,10,Completed
36164,27/06/2016,7:27:10 PM,240,4,7,Dine in without Reservation,Night,23,37,Completed
36165,27/06/2016,7:30:21 PM,360,,,Take away,Night,5,38,Completed
36166,27/06/2016,7:35:52 PM,1264,,,Take away,Night,5,10,Completed
36167,27/06/2016,7:40:31 PM,581,,,Take away,Night,5,37,Completed
36168,27/06/2016,7:40:48 PM,123,2,4,Dine in with Reservation,Night,24,16,Completed
36169,27/06/2016,7:41:46 PM,293,2,5,Dine in with Reservation,Night,24,38,Completed
36170,27/06/2016,7:42:38 PM,608,,,Take away,Night,8,9,Completed
36171,27/06/2016,7:45:00 PM,230,,,Take away,Night,8,37,Completed
36172,27/06/2016,7:50:57 PM,594,,,Take away,Night,8,10,Completed
36173,27/06/2016,7:54:51 PM,439,2,4,Dine in with Reservation,Night,24,38,Completed
36174,27/06/2016,7:57:14 PM,573,2,5,Dine in with Reservation,Night,24,37,Completed
36175,27/06/2016,8:10:42 PM,240,1,4,Dine in with Reservation,Night,24,10,Completed
36176,27/06/2016,8:20:51 PM,364,5,8,Dine in with Reservation,Night,23,9,Completed
36177,27/06/2016,8:37:41 PM,413,,,Take away,Night,8,9,Completed
36178,27/06/2016,8:47:00 PM,440,2,5,Dine in with Reservation,Night,24,16,Completed
36179,27/06/2016,8:54:48 PM,424,2,4,Dine in with Reservation,Night,23,16,Completed
36180,27/06/2016,8:57:42 PM,375,,,Take away,Night,5,38,Completed
36181,27/06/2016,9:04:00 PM,901,,,Take away,Night,5,2,Completed
36182,27/06/2016,9:04:54 PM,1055,4,6,Dine in with Reservation,Night,24,9,Completed
36183,27/06/2016,9:22:18 PM,715,,,Take away,Night,5,10,Completed
36184,27/06/2016,9:25:12 PM,405,,,Take away,Night,8,9,Completed
36185,27/06/2016,9:30:46 PM,295,,,Take away,Night,5,38,Completed
36186,27/06/2016,9:39:54 PM,1399,3,5,Dine in without Reservation,Night,24,10,Completed
36187,27/06/2016,9:56:14 PM,335,1,4,Dine in with Reservation,Night,23,9,Completed
36188,27/06/2016,9:56:53 PM,645,4,7,Dine in with Reservation,Night,24,10,Completed
36189,28/06/2016,10:04:42 AM,820,5,8,Dine in with Reservation,Morning,25,12,Completed
36190,28/06/2016,10:08:29 AM,544,,,Take away,Morning,6,11,Completed
36191,28/06/2016,10:10:13 AM,271,3,5,Dine in with Reservation,Morning,25,36,Completed
36192,28/06/2016,10:20:04 AM,255,,,Take away,Morning,35,36,Completed
36193,28/06/2016,10:21:11 AM,666,,,Take away,Morning,6,1,Completed
36194,28/06/2016,10:33:17 AM,931,3,4,Dine in with Reservation,Morning,22,38,Completed
36195,28/06/2016,10:34:53 AM,580,3,5,Dine in with Reservation,Morning,25,18,Completed
36196,28/06/2016,10:42:50 AM,110,,,Take away,Morning,35,36,Completed
36197,28/06/2016,10:59:43 AM,690,5,8,Dine in without Reservation,Morning,35,11,Completed
36198,28/06/2016,11:06:02 AM,319,,,Take away,Morning,35,12,Completed
36199,28/06/2016,11:12:27 AM,618,,,Take away,Morning,7,1,Completed
36200,28/06/2016,11:14:08 AM,413,1,4,Dine in with Reservation,Morning,35,36,Completed
36201,28/06/2016,11:17:08 AM,709,,,Take away,Morning,35,11,Completed
36202,28/06/2016,11:31:09 AM,1180,5,8,Dine in with Reservation,Morning,22,1,Completed
36203,28/06/2016,11:36:02 AM,756,3,5,Dine in without Reservation,Morning,22,12,Completed
36204,28/06/2016,11:39:00 AM,691,3,4,Dine in with Reservation,Morning,25,38,Completed
36205,28/06/2016,11:49:43 AM,424,,,Take away,Morning,7,11,Completed
36206,28/06/2016,11:54:30 AM,144,4,6,Dine in without Reservation,Morning,25,11,Completed
36207,28/06/2016,11:55:05 AM,140,2,5,Dine in with Reservation,Morning,22,12,Completed
36208,28/06/2016,12:05:02 PM,500,,,Take away,Morning,7,36,Completed
36209,28/06/2016,12:11:15 PM,430,5,8,Dine in with Reservation,Morning,35,1,Completed
36210,28/06/2016,12:12:44 PM,1255,5,8,Dine in with Reservation,Morning,22,18,Completed
36211,28/06/2016,12:27:21 PM,381,5,8,Dine in with Reservation,Morning,22,12,Completed
36212,28/06/2016,12:34:03 PM,260,2,4,Dine in without Reservation,Morning,22,18,Completed
36213,28/06/2016,12:37:48 PM,328,,,Take away,Morning,35,18,Completed
36214,28/06/2016,12:42:20 PM,933,5,8,Dine in with Reservation,Morning,35,38,Completed
36215,28/06/2016,12:44:38 PM,90,1,4,Dine in with Reservation,Morning,22,1,Completed
36216,28/06/2016,12:46:19 PM,425,4,6,Dine in with Reservation,Morning,25,38,Completed
36217,28/06/2016,12:48:29 PM,1036,,,Take away,Morning,6,12,Completed
36218,28/06/2016,12:48:45 PM,690,,,Take away,Morning,7,18,Completed
36219,28/06/2016,12:57:47 PM,146,,,Take away,Morning,35,11,Completed
36220,28/06/2016,1:05:22 PM,943,,,Take away,Morning,7,11,Completed
36221,28/06/2016,1:16:30 PM,684,3,5,Dine in without Reservation,Morning,25,1,Completed
36222,28/06/2016,1:25:24 PM,311,1,4,Dine in with Reservation,Morning,25,36,Completed
36223,28/06/2016,1:36:10 PM,480,,,Take away,Morning,7,1,Completed
36224,28/06/2016,1:38:11 PM,396,4,7,Dine in without Reservation,Morning,35,1,Completed
36225,28/06/2016,2:52:45 PM,250,,,Take away,Morning,6,11,Completed
36226,28/06/2016,3:01:46 PM,214,,,Take away,Morning,7,18,Completed
36227,28/06/2016,3:28:06 PM,250,,,Take away,Morning,35,12,Completed
36228,28/06/2016,3:29:28 PM,786,,,Take away,Morning,7,11,Completed
36229,28/06/2016,3:38:40 PM,1283,5,8,Dine in without Reservation,Morning,25,11,Completed
36230,28/06/2016,3:39:29 PM,79,,,Take away,Morning,7,1,Completed
36231,28/06/2016,3:51:24 PM,88,,,Take away,Morning,6,11,Completed
36232,28/06/2016,3:57:07 PM,325,2,5,Dine in with Reservation,Morning,25,12,Completed
36233,28/06/2016,4:01:02 PM,651,3,4,Dine in with Reservation,Morning,25,18,Completed
36234,28/06/2016,4:02:22 PM,268,,,Take away,Morning,7,36,Completed
36235,28/06/2016,4:02:49 PM,631,4,6,Dine in with Reservation,Morning,25,36,Completed
36236,28/06/2016,4:09:15 PM,304,5,8,Dine in with Reservation,Morning,25,11,Completed
36237,28/06/2016,4:14:37 PM,109,2,5,Dine in with Reservation,Morning,35,12,Completed
36238,28/06/2016,4:39:16 PM,415,1,4,Dine in with Reservation,Morning,25,18,Completed
36239,28/06/2016,4:50:28 PM,300,1,5,Dine in without Reservation,Morning,22,1,Completed
36240,28/06/2016,5:03:47 PM,410,5,8,Dine in with Reservation,Night,24,16,Completed
36241,28/06/2016,5:19:27 PM,655,,,Take away,Night,8,9,Completed
36242,28/06/2016,5:33:23 PM,288,2,4,Dine in with Reservation,Night,24,16,Completed
36243,28/06/2016,5:34:37 PM,160,1,5,Dine in with Reservation,Night,24,2,Completed
36244,28/06/2016,5:36:04 PM,240,,,Take away,Night,5,38,Completed
36245,28/06/2016,5:48:12 PM,310,,,Take away,Night,8,2,Completed
36246,28/06/2016,5:49:19 PM,340,2,4,Dine in with Reservation,Night,24,9,Completed
36247,28/06/2016,5:55:00 PM,210,1,5,Dine in with Reservation,Night,24,37,Completed
36248,28/06/2016,5:59:51 PM,165,,,Take away,Night,8,37,Completed
36249,28/06/2016,6:02:49 PM,318,3,4,Dine in with Reservation,Night,23,10,Completed
36250,28/06/2016,6:04:28 PM,203,,,Take away,Night,5,37,Completed
36251,28/06/2016,6:13:02 PM,240,1,5,Dine in with Reservation,Night,24,9,Completed
36252,28/06/2016,6:23:39 PM,311,1,4,Dine in with Reservation,Night,23,2,Completed
36253,28/06/2016,6:36:58 PM,450,2,5,Dine in with Reservation,Night,23,10,Completed
36254,28/06/2016,6:43:37 PM,285,,,Take away,Night,8,2,Completed
36255,28/06/2016,6:52:35 PM,208,,,Take away,Night,8,9,Completed
36256,28/06/2016,6:57:05 PM,285,3,4,Dine in with Reservation,Night,24,10,Completed
36257,28/06/2016,6:58:43 PM,380,,,Take away,Night,8,16,Completed
36258,28/06/2016,7:08:46 PM,1434,5,8,Dine in with Reservation,Night,23,37,Completed
36259,28/06/2016,7:17:22 PM,633,5,8,Dine in with Reservation,Night,24,10,Completed
36260,28/06/2016,7:21:14 PM,819,2,5,Dine in without Reservation,Night,23,16,Completed
36261,28/06/2016,7:27:31 PM,258,3,4,Dine in with Reservation,Night,23,9,Completed
36262,28/06/2016,7:33:21 PM,1788,5,8,Dine in with Reservation,Night,23,16,Completed
36263,28/06/2016,7:34:55 PM,1318,3,5,Dine in without Reservation,Night,24,9,Completed
36264,28/06/2016,7:39:21 PM,208,1,4,Dine in with Reservation,Night,23,9,Completed
36265,28/06/2016,7:40:17 PM,240,1,5,Dine in with Reservation,Night,23,16,Completed
36266,28/06/2016,7:40:18 PM,708,,,Take away,Night,8,10,Completed
36267,28/06/2016,7:41:36 PM,193,2,4,Dine in with Reservation,Night,24,2,Completed
36268,28/06/2016,7:54:35 PM,420,4,7,Dine in with Reservation,Night,23,2,Completed
36269,28/06/2016,8:02:31 PM,618,2,5,Dine in with Reservation,Night,24,16,Completed
36270,28/06/2016,8:13:37 PM,458,,,Take away,Night,8,16,Completed
36271,28/06/2016,8:15:18 PM,399,2,4,Dine in with Reservation,Night,23,37,Completed
36272,28/06/2016,8:18:28 PM,646,,,Take away,Night,8,37,Completed
36273,28/06/2016,8:20:57 PM,255,1,5,Dine in with Reservation,Night,23,2,Completed
36274,28/06/2016,8:21:54 PM,1124,,,Take away,Night,5,9,Completed
36275,28/06/2016,8:29:25 PM,841,4,6,Dine in without Reservation,Night,24,37,Completed
36276,28/06/2016,8:35:14 PM,498,,,Take away,Night,8,37,Completed
36277,28/06/2016,8:36:18 PM,273,5,8,Dine in without Reservation,Night,24,2,Completed
36278,28/06/2016,8:37:59 PM,1600,5,8,Dine in with Reservation,Night,24,10,Completed
36279,28/06/2016,8:40:03 PM,723,4,7,Dine in with Reservation,Night,23,37,Completed
36280,28/06/2016,8:41:13 PM,533,,,Take away,Night,5,10,Completed
36281,28/06/2016,9:01:08 PM,693,,,Take away,Night,5,16,Completed
36282,28/06/2016,9:24:26 PM,1045,3,4,Dine in without Reservation,Night,23,10,Completed
36283,28/06/2016,9:32:12 PM,210,,,Take away,Night,8,10,Completed
36284,28/06/2016,9:33:40 PM,794,5,8,Dine in with Reservation,Night,23,9,Completed
36285,28/06/2016,9:34:23 PM,1243,5,8,Dine in with Reservation,Night,23,16,Completed
36286,28/06/2016,9:37:20 PM,413,,,Take away,Night,8,16,Completed
36287,28/06/2016,9:44:20 PM,345,2,5,Dine in with Reservation,Night,23,10,Completed
36288,1/7/2016,10:32:57 AM,210,,,Take away,Morning,7,38,Completed
36289,1/7/2016,10:40:45 AM,155,2,4,Dine in with Reservation,Morning,25,11,Completed
36290,1/7/2016,10:47:09 AM,153,3,5,Dine in with Reservation,Morning,22,36,Completed
36291,1/7/2016,10:48:38 AM,1581,,,Take away,Morning,6,11,Completed
36292,1/7/2016,11:17:51 AM,573,4,6,Dine in with Reservation,Morning,35,38,Completed
36293,1/7/2016,11:18:44 AM,348,4,7,Dine in with Reservation,Morning,35,1,Completed
36294,1/7/2016,11:36:01 AM,931,,,Take away,Morning,7,11,Completed
36295,1/7/2016,11:51:02 AM,889,3,4,Dine in with Reservation,Morning,35,18,Completed
36296,1/7/2016,11:54:12 AM,260,3,5,Dine in without Reservation,Morning,25,1,Completed
36297,1/7/2016,12:00:33 PM,330,,,Take away,Morning,6,1,Completed
36298,1/7/2016,12:04:44 PM,103,2,4,Dine in with Reservation,Morning,22,11,Completed
36299,1/7/2016,12:05:01 PM,91,2,5,Dine in without Reservation,Morning,25,11,Completed
36300,1/7/2016,12:05:59 PM,941,,,Take away,Morning,7,18,Completed
36301,1/7/2016,12:17:34 PM,405,,,Take away,Morning,6,36,Completed
36302,1/7/2016,12:18:39 PM,361,3,4,Dine in with Reservation,Morning,25,1,Completed
36303,1/7/2016,12:22:55 PM,84,,,Take away,Morning,7,18,Completed
36304,1/7/2016,12:23:22 PM,540,3,5,Dine in with Reservation,Morning,25,12,Completed
36305,1/7/2016,12:30:36 PM,705,5,8,Dine in with Reservation,Morning,25,38,Completed
36306,1/7/2016,12:45:02 PM,160,,,Take away,Morning,35,11,Completed
36307,1/7/2016,12:49:59 PM,780,,,Take away,Morning,6,36,Completed
36308,1/7/2016,1:23:59 PM,185,2,4,Dine in with Reservation,Morning,25,1,Completed
36309,1/7/2016,1:32:33 PM,453,2,5,Dine in with Reservation,Morning,25,1,Completed
36310,1/7/2016,1:35:39 PM,413,3,4,Dine in with Reservation,Morning,25,36,Completed
36311,1/7/2016,1:37:45 PM,404,,,Take away,Morning,6,36,Completed
36312,1/7/2016,1:45:05 PM,465,5,8,Dine in with Reservation,Morning,22,12,Completed
36313,1/7/2016,2:06:52 PM,534,5,8,Dine in with Reservation,Morning,25,11,Completed
36314,1/7/2016,2:17:05 PM,886,3,5,Dine in with Reservation,Morning,25,18,Completed
36315,1/7/2016,2:31:02 PM,1815,,,Take away,Morning,7,36,Completed
36316,1/7/2016,2:55:38 PM,208,,,Take away,Morning,6,18,Completed
36317,1/7/2016,2:57:19 PM,1305,,,Take away,Morning,35,11,Completed
36318,1/7/2016,3:02:47 PM,419,1,4,Dine in with Reservation,Morning,22,18,Completed
36319,1/7/2016,3:13:01 PM,1279,5,8,Dine in with Reservation,Morning,25,11,Completed
36320,1/7/2016,3:25:08 PM,381,4,6,Dine in with Reservation,Morning,35,18,Completed
36321,1/7/2016,3:32:42 PM,605,4,7,Dine in with Reservation,Morning,35,11,Completed
36322,1/7/2016,3:54:41 PM,1219,,,Take away,Morning,35,11,Completed
36323,1/7/2016,4:22:17 PM,370,,,Take away,Morning,7,38,Completed
36324,1/7/2016,4:22:25 PM,263,3,5,Dine in with Reservation,Morning,35,18,Completed
36325,1/7/2016,4:28:03 PM,155,4,6,Dine in with Reservation,Morning,22,18,Completed
36326,1/7/2016,4:46:25 PM,1055,5,8,Dine in with Reservation,Morning,22,12,Completed
