Time_ID,Date,Employee_ID,In Time,Out Time
19434,14/08/2016,35,10:21:00 AM,3:41:00 PM
19435,14/08/2016,36,11:54:00 AM,5:05:00 PM
19436,14/08/2016,37,4:17:00 PM,10:19:00 PM
19437,14/08/2016,38,10:56:00 AM,4:27:00 PM
19438,14/08/2016,39,5:34:00 PM,10:36:00 PM
19439,15/08/2016,1,11:27:00 AM,3:40:00 PM
19440,15/08/2016,2,5:01:00 PM,10:47:00 PM
19441,15/08/2016,3,10:41:00 AM,3:39:00 PM
19442,15/08/2016,4,4:21:00 PM,10:48:00 PM
19443,15/08/2016,5,5:10:00 PM,10:07:00 PM
19444,15/08/2016,6,10:09:00 AM,5:29:00 PM
19445,15/08/2016,7,10:18:00 AM,3:32:00 PM
19446,15/08/2016,8,5:49:00 PM,10:23:00 PM
19447,15/08/2016,9,4:21:00 PM,10:47:00 PM
19448,15/08/2016,10,5:09:00 PM,11:21:00 PM
19449,15/08/2016,11,11:49:00 AM,5:27:00 PM
19450,15/08/2016,12,10:36:00 AM,4:27:00 PM
19451,15/08/2016,13,4:52:00 PM,11:51:00 PM
19452,15/08/2016,14,10:10:00 AM,3:33:00 PM
19453,15/08/2016,15,10:31:00 AM,3:01:00 PM
19454,15/08/2016,16,5:43:00 PM,10:25:00 PM
19455,15/08/2016,17,10:07:00 AM,3:12:00 PM
19456,15/08/2016,18,11:34:00 AM,4:58:00 PM
19457,15/08/2016,19,4:41:00 PM,11:41:00 PM
19458,15/08/2016,20,11:29:00 AM,5:02:00 PM
19459,15/08/2016,21,4:26:00 PM,10:17:00 PM
19460,15/08/2016,22,11:39:00 AM,4:46:00 PM
19461,15/08/2016,23,4:04:00 PM,11:40:00 PM
19462,15/08/2016,24,4:54:00 PM,11:08:00 PM
19463,15/08/2016,25,10:27:00 AM,3:03:00 PM
19464,15/08/2016,26,11:56:00 AM,3:21:00 PM
19465,15/08/2016,27,5:03:00 PM,10:55:00 PM
19466,15/08/2016,28,11:31:00 AM,3:33:00 PM
19467,15/08/2016,29,5:34:00 PM,10:49:00 PM
19468,15/08/2016,30,11:17:00 AM,3:46:00 PM
19469,15/08/2016,31,5:55:00 PM,11:23:00 PM
19470,15/08/2016,32,11:24:00 AM,5:10:00 PM
19471,15/08/2016,33,4:54:00 PM,10:10:00 PM
19472,15/08/2016,34,10:06:00 AM,3:47:00 PM
19473,15/08/2016,35,11:41:00 AM,5:29:00 PM
19474,15/08/2016,36,10:09:00 AM,4:02:00 PM
19475,15/08/2016,37,4:05:00 PM,11:50:00 PM
19476,15/08/2016,38,11:37:00 AM,3:53:00 PM
19477,15/08/2016,39,5:50:00 PM,11:59:00 PM
19478,16/08/2016,1,10:21:00 AM,3:55:00 PM
19479,16/08/2016,2,5:40:00 PM,11:32:00 PM
19480,16/08/2016,3,10:17:00 AM,5:19:00 PM
19481,16/08/2016,4,5:19:00 PM,10:39:00 PM
19482,16/08/2016,5,4:08:00 PM,11:34:00 PM
19483,16/08/2016,6,11:24:00 AM,4:24:00 PM
19484,16/08/2016,7,11:23:00 AM,4:44:00 PM
19485,16/08/2016,8,4:43:00 PM,10:59:00 PM
19486,16/08/2016,9,4:00:00 PM,11:28:00 PM
19487,16/08/2016,10,4:59:00 PM,11:26:00 PM
19488,16/08/2016,11,11:08:00 AM,3:39:00 PM
19489,16/08/2016,12,10:49:00 AM,3:07:00 PM
19490,16/08/2016,13,5:04:00 PM,11:19:00 PM
19491,16/08/2016,14,10:09:00 AM,5:34:00 PM
19492,16/08/2016,15,11:05:00 AM,5:27:00 PM
19493,16/08/2016,16,4:05:00 PM,10:31:00 PM
19494,16/08/2016,17,11:46:00 AM,5:26:00 PM
19495,16/08/2016,18,11:30:00 AM,5:44:00 PM
19496,16/08/2016,19,5:15:00 PM,11:59:00 PM
19497,16/08/2016,20,11:04:00 AM,5:46:00 PM
19498,16/08/2016,21,5:47:00 PM,10:22:00 PM
19499,16/08/2016,22,10:11:00 AM,3:56:00 PM
19500,16/08/2016,23,4:13:00 PM,10:22:00 PM
19501,16/08/2016,24,5:46:00 PM,10:37:00 PM
19502,16/08/2016,25,11:00:00 AM,5:03:00 PM
19503,16/08/2016,26,11:48:00 AM,5:11:00 PM
19504,16/08/2016,27,4:00:00 PM,11:27:00 PM
19505,16/08/2016,28,10:08:00 AM,4:20:00 PM
19506,16/08/2016,29,4:02:00 PM,11:48:00 PM
19507,16/08/2016,30,11:13:00 AM,5:36:00 PM
19508,16/08/2016,31,5:29:00 PM,11:13:00 PM
19509,16/08/2016,32,10:46:00 AM,4:54:00 PM
19510,16/08/2016,33,5:01:00 PM,11:00:00 PM
19511,16/08/2016,34,10:50:00 AM,3:15:00 PM
19512,16/08/2016,35,11:14:00 AM,3:02:00 PM
19513,16/08/2016,36,11:59:00 AM,4:34:00 PM
19514,16/08/2016,37,4:22:00 PM,10:35:00 PM
19515,16/08/2016,38,11:31:00 AM,4:34:00 PM
19516,16/08/2016,39,5:11:00 PM,10:34:00 PM
19517,17/08/2016,1,10:19:00 AM,4:42:00 PM
19518,17/08/2016,2,5:49:00 PM,11:40:00 PM
19519,17/08/2016,3,10:52:00 AM,4:40:00 PM
19520,17/08/2016,4,4:02:00 PM,11:36:00 PM
19521,17/08/2016,5,5:22:00 PM,11:09:00 PM
19522,17/08/2016,6,11:52:00 AM,5:05:00 PM
19523,17/08/2016,7,10:44:00 AM,5:45:00 PM
19524,17/08/2016,8,5:54:00 PM,11:12:00 PM
19525,17/08/2016,9,4:14:00 PM,10:56:00 PM
19526,17/08/2016,10,4:07:00 PM,11:20:00 PM
19527,17/08/2016,11,10:30:00 AM,5:27:00 PM
19528,17/08/2016,12,10:25:00 AM,3:05:00 PM
19529,17/08/2016,13,4:26:00 PM,11:16:00 PM
19530,17/08/2016,14,11:58:00 AM,3:49:00 PM
19531,17/08/2016,15,10:02:00 AM,3:53:00 PM
19532,17/08/2016,16,5:07:00 PM,10:51:00 PM
19533,17/08/2016,17,11:36:00 AM,4:09:00 PM
19534,17/08/2016,18,10:43:00 AM,4:04:00 PM
19535,17/08/2016,19,5:33:00 PM,10:58:00 PM
19536,17/08/2016,20,11:38:00 AM,5:14:00 PM
19537,17/08/2016,21,4:47:00 PM,10:35:00 PM
19538,17/08/2016,22,10:28:00 AM,3:26:00 PM
19539,17/08/2016,23,5:19:00 PM,11:05:00 PM
19540,17/08/2016,24,4:28:00 PM,10:34:00 PM
19541,17/08/2016,25,11:04:00 AM,5:57:00 PM
19542,17/08/2016,26,10:27:00 AM,3:17:00 PM
19543,17/08/2016,27,5:52:00 PM,11:25:00 PM
19544,17/08/2016,28,10:03:00 AM,5:30:00 PM
19545,17/08/2016,29,5:29:00 PM,10:40:00 PM
19546,17/08/2016,30,11:40:00 AM,4:26:00 PM
19547,17/08/2016,31,5:35:00 PM,11:36:00 PM
19548,17/08/2016,32,10:11:00 AM,5:26:00 PM
19549,17/08/2016,33,5:32:00 PM,11:26:00 PM
19550,17/08/2016,34,10:11:00 AM,4:51:00 PM
19551,17/08/2016,35,10:10:00 AM,4:05:00 PM
19552,17/08/2016,36,11:33:00 AM,4:29:00 PM
19553,17/08/2016,37,4:46:00 PM,10:30:00 PM
19554,17/08/2016,38,11:43:00 AM,3:48:00 PM
19555,17/08/2016,39,5:46:00 PM,10:32:00 PM
19556,18/08/2016,1,10:26:00 AM,5:41:00 PM
19557,18/08/2016,2,4:24:00 PM,10:35:00 PM
19558,18/08/2016,3,11:28:00 AM,5:25:00 PM
19559,18/08/2016,4,4:54:00 PM,11:01:00 PM
19560,18/08/2016,5,4:48:00 PM,10:50:00 PM
19561,18/08/2016,6,11:31:00 AM,3:40:00 PM
19562,18/08/2016,7,11:04:00 AM,4:14:00 PM
19563,18/08/2016,8,5:21:00 PM,10:42:00 PM
19564,18/08/2016,9,5:19:00 PM,10:46:00 PM
19565,18/08/2016,10,4:40:00 PM,11:21:00 PM
19566,18/08/2016,11,11:21:00 AM,5:19:00 PM
19567,18/08/2016,12,11:14:00 AM,4:59:00 PM
19568,18/08/2016,13,5:26:00 PM,11:33:00 PM
19569,18/08/2016,14,10:45:00 AM,3:17:00 PM
19570,18/08/2016,15,10:45:00 AM,4:46:00 PM
19571,18/08/2016,16,4:19:00 PM,10:05:00 PM
19572,18/08/2016,17,11:50:00 AM,5:02:00 PM
19573,18/08/2016,18,11:26:00 AM,3:32:00 PM
19574,18/08/2016,19,4:16:00 PM,10:14:00 PM
19575,18/08/2016,20,10:00:00 AM,4:30:00 PM
19576,18/08/2016,21,5:16:00 PM,10:22:00 PM
19577,18/08/2016,22,11:20:00 AM,3:15:00 PM
19578,18/08/2016,23,4:34:00 PM,11:31:00 PM
19579,18/08/2016,24,5:07:00 PM,10:33:00 PM
19580,18/08/2016,25,10:38:00 AM,3:30:00 PM
19581,18/08/2016,26,11:50:00 AM,5:39:00 PM
19582,18/08/2016,27,5:21:00 PM,10:07:00 PM
19583,18/08/2016,28,11:44:00 AM,5:42:00 PM
19584,18/08/2016,29,4:54:00 PM,10:39:00 PM
19585,18/08/2016,30,10:36:00 AM,5:49:00 PM
19586,18/08/2016,31,5:07:00 PM,11:04:00 PM
19587,18/08/2016,32,11:25:00 AM,5:29:00 PM
19588,18/08/2016,33,5:52:00 PM,10:47:00 PM
19589,18/08/2016,34,10:01:00 AM,5:51:00 PM
19590,18/08/2016,35,11:15:00 AM,5:54:00 PM
19591,18/08/2016,36,11:27:00 AM,4:49:00 PM
19592,18/08/2016,37,4:48:00 PM,10:45:00 PM
19593,18/08/2016,38,10:24:00 AM,5:28:00 PM
19594,18/08/2016,39,5:21:00 PM,11:09:00 PM
19595,19/08/2016,1,11:23:00 AM,4:45:00 PM
19596,19/08/2016,2,5:40:00 PM,10:55:00 PM
19597,19/08/2016,3,10:50:00 AM,5:01:00 PM
19598,19/08/2016,4,4:55:00 PM,10:05:00 PM
19599,19/08/2016,5,4:14:00 PM,10:54:00 PM
19600,19/08/2016,6,11:59:00 AM,5:46:00 PM
19601,19/08/2016,7,10:35:00 AM,4:23:00 PM
19602,19/08/2016,8,4:07:00 PM,10:12:00 PM
19603,19/08/2016,9,4:41:00 PM,11:17:00 PM
19604,19/08/2016,10,4:53:00 PM,11:30:00 PM
19605,19/08/2016,11,11:21:00 AM,5:09:00 PM
19606,19/08/2016,12,11:40:00 AM,5:33:00 PM
19607,19/08/2016,13,4:32:00 PM,11:49:00 PM
19608,19/08/2016,14,11:02:00 AM,3:12:00 PM
19609,19/08/2016,15,10:13:00 AM,3:06:00 PM
19610,19/08/2016,16,4:22:00 PM,11:30:00 PM
19611,19/08/2016,17,11:41:00 AM,5:55:00 PM
19612,19/08/2016,18,10:19:00 AM,5:14:00 PM
19613,19/08/2016,19,4:05:00 PM,11:09:00 PM
19614,19/08/2016,20,11:13:00 AM,4:08:00 PM
19615,19/08/2016,21,4:55:00 PM,11:50:00 PM
19616,19/08/2016,22,11:59:00 AM,3:34:00 PM
19617,19/08/2016,23,4:51:00 PM,11:02:00 PM
19618,19/08/2016,24,5:03:00 PM,11:09:00 PM
19619,19/08/2016,25,11:10:00 AM,3:26:00 PM
19620,19/08/2016,26,11:11:00 AM,5:49:00 PM
19621,19/08/2016,27,5:39:00 PM,10:02:00 PM
19622,19/08/2016,28,11:19:00 AM,3:21:00 PM
19623,19/08/2016,29,5:29:00 PM,11:27:00 PM
19624,19/08/2016,30,11:57:00 AM,3:25:00 PM
19625,19/08/2016,31,5:45:00 PM,10:29:00 PM
19626,19/08/2016,32,11:08:00 AM,3:24:00 PM
19627,19/08/2016,33,5:29:00 PM,11:36:00 PM
19628,19/08/2016,34,11:07:00 AM,5:44:00 PM
19629,19/08/2016,35,10:23:00 AM,4:00:00 PM
19630,19/08/2016,36,10:48:00 AM,4:43:00 PM
19631,19/08/2016,37,5:52:00 PM,10:04:00 PM
19632,19/08/2016,38,11:39:00 AM,4:52:00 PM
19633,19/08/2016,39,4:12:00 PM,11:21:00 PM
19634,20/08/2016,1,11:52:00 AM,3:36:00 PM
19635,20/08/2016,2,4:36:00 PM,11:29:00 PM
19636,20/08/2016,3,11:54:00 AM,3:15:00 PM
19637,20/08/2016,4,5:10:00 PM,11:16:00 PM
19638,20/08/2016,5,4:55:00 PM,10:54:00 PM
19639,20/08/2016,6,10:42:00 AM,4:06:00 PM
19640,20/08/2016,7,10:01:00 AM,5:38:00 PM
19641,20/08/2016,8,4:01:00 PM,11:53:00 PM
19642,20/08/2016,9,4:21:00 PM,11:22:00 PM
19643,20/08/2016,10,5:24:00 PM,11:51:00 PM
19644,20/08/2016,11,10:06:00 AM,3:31:00 PM
19645,20/08/2016,12,11:32:00 AM,3:15:00 PM
19646,20/08/2016,13,4:11:00 PM,11:49:00 PM
19647,20/08/2016,14,11:22:00 AM,4:32:00 PM
19648,20/08/2016,15,10:35:00 AM,3:59:00 PM
19649,20/08/2016,16,4:40:00 PM,11:55:00 PM
19650,20/08/2016,17,10:50:00 AM,5:29:00 PM
19651,20/08/2016,18,10:52:00 AM,4:15:00 PM
19652,20/08/2016,19,4:33:00 PM,10:05:00 PM
19653,20/08/2016,20,11:48:00 AM,3:29:00 PM
19654,20/08/2016,21,4:59:00 PM,11:23:00 PM
19655,20/08/2016,22,11:49:00 AM,5:57:00 PM
19656,20/08/2016,23,5:25:00 PM,10:06:00 PM
19657,20/08/2016,24,4:53:00 PM,10:23:00 PM
19658,20/08/2016,25,11:46:00 AM,5:14:00 PM
19659,20/08/2016,26,10:06:00 AM,5:15:00 PM
19660,20/08/2016,27,5:43:00 PM,11:44:00 PM
19661,20/08/2016,28,11:41:00 AM,5:25:00 PM
19662,20/08/2016,29,5:06:00 PM,11:41:00 PM
19663,20/08/2016,30,10:38:00 AM,4:38:00 PM
19664,20/08/2016,31,5:45:00 PM,10:14:00 PM
19665,20/08/2016,32,10:22:00 AM,3:21:00 PM
19666,20/08/2016,33,4:57:00 PM,11:43:00 PM
19667,20/08/2016,34,10:18:00 AM,5:20:00 PM
19668,20/08/2016,35,10:23:00 AM,3:32:00 PM
19669,20/08/2016,36,10:17:00 AM,4:09:00 PM
19670,20/08/2016,37,5:54:00 PM,11:51:00 PM
19671,20/08/2016,38,10:58:00 AM,5:40:00 PM
19672,20/08/2016,39,4:42:00 PM,10:53:00 PM
19673,21/08/2016,1,10:13:00 AM,5:01:00 PM
19674,21/08/2016,2,4:51:00 PM,10:19:00 PM
19675,21/08/2016,3,10:11:00 AM,5:54:00 PM
19676,21/08/2016,4,5:21:00 PM,10:34:00 PM
19677,21/08/2016,5,5:16:00 PM,10:22:00 PM
19678,21/08/2016,6,10:27:00 AM,3:35:00 PM
19679,21/08/2016,7,10:14:00 AM,4:31:00 PM
19680,21/08/2016,8,4:17:00 PM,11:25:00 PM
19681,21/08/2016,9,4:55:00 PM,10:50:00 PM
19682,21/08/2016,10,4:00:00 PM,10:46:00 PM
19683,21/08/2016,11,11:19:00 AM,5:23:00 PM
19684,21/08/2016,12,10:40:00 AM,4:20:00 PM
19685,21/08/2016,13,5:38:00 PM,10:23:00 PM
19686,21/08/2016,14,10:06:00 AM,3:23:00 PM
19687,21/08/2016,15,11:35:00 AM,3:45:00 PM
19688,21/08/2016,16,4:53:00 PM,11:52:00 PM
19689,21/08/2016,17,10:40:00 AM,5:23:00 PM
19690,21/08/2016,18,10:38:00 AM,4:52:00 PM
19691,21/08/2016,19,5:43:00 PM,10:49:00 PM
19692,21/08/2016,20,10:45:00 AM,5:13:00 PM
19693,21/08/2016,21,5:51:00 PM,10:05:00 PM
19694,21/08/2016,22,11:21:00 AM,5:30:00 PM
19695,21/08/2016,23,5:36:00 PM,10:00:00 PM
19696,21/08/2016,24,4:16:00 PM,10:00:00 PM
19697,21/08/2016,25,10:47:00 AM,4:59:00 PM
19698,21/08/2016,26,10:57:00 AM,5:03:00 PM
19699,21/08/2016,27,4:40:00 PM,11:11:00 PM
19700,21/08/2016,28,11:36:00 AM,3:31:00 PM
19701,21/08/2016,29,4:08:00 PM,10:37:00 PM
19702,21/08/2016,30,10:54:00 AM,4:16:00 PM
19703,21/08/2016,31,5:34:00 PM,10:19:00 PM
19704,21/08/2016,32,11:31:00 AM,5:26:00 PM
19705,21/08/2016,33,4:14:00 PM,11:53:00 PM
19706,21/08/2016,34,10:38:00 AM,3:25:00 PM
19707,21/08/2016,35,10:37:00 AM,5:07:00 PM
19708,21/08/2016,36,11:47:00 AM,4:09:00 PM
19709,21/08/2016,37,4:53:00 PM,10:03:00 PM
19710,21/08/2016,38,10:26:00 AM,5:14:00 PM
19711,21/08/2016,39,4:04:00 PM,11:05:00 PM
19712,22/08/2016,1,11:28:00 AM,3:56:00 PM
19713,22/08/2016,2,5:36:00 PM,11:59:00 PM
19714,22/08/2016,3,10:33:00 AM,3:29:00 PM
19715,22/08/2016,4,5:41:00 PM,10:21:00 PM
19716,22/08/2016,5,4:30:00 PM,10:36:00 PM
19717,22/08/2016,6,10:13:00 AM,3:14:00 PM
19718,22/08/2016,7,11:17:00 AM,3:40:00 PM
19719,22/08/2016,8,4:44:00 PM,11:12:00 PM
19720,22/08/2016,9,5:23:00 PM,11:41:00 PM
19721,22/08/2016,10,5:34:00 PM,10:37:00 PM
19722,22/08/2016,11,11:34:00 AM,4:16:00 PM
19723,22/08/2016,12,10:00:00 AM,5:12:00 PM
19724,22/08/2016,13,5:44:00 PM,10:51:00 PM
19725,22/08/2016,14,11:02:00 AM,3:39:00 PM
19726,22/08/2016,15,10:07:00 AM,5:53:00 PM
19727,22/08/2016,16,4:05:00 PM,10:27:00 PM
19728,22/08/2016,17,10:12:00 AM,5:01:00 PM
19729,22/08/2016,18,10:02:00 AM,5:31:00 PM
19730,22/08/2016,19,4:08:00 PM,10:22:00 PM
19731,22/08/2016,20,11:34:00 AM,5:58:00 PM
19732,22/08/2016,21,4:55:00 PM,11:49:00 PM
19733,22/08/2016,22,10:51:00 AM,5:09:00 PM
19734,22/08/2016,23,5:10:00 PM,10:30:00 PM
19735,22/08/2016,24,4:50:00 PM,11:57:00 PM
19736,22/08/2016,25,11:26:00 AM,3:59:00 PM
19737,22/08/2016,26,10:36:00 AM,4:42:00 PM
19738,22/08/2016,27,4:29:00 PM,11:12:00 PM
19739,22/08/2016,28,11:54:00 AM,3:31:00 PM
19740,22/08/2016,29,4:21:00 PM,10:07:00 PM
19741,22/08/2016,30,10:14:00 AM,3:30:00 PM
19742,22/08/2016,31,5:54:00 PM,10:04:00 PM
19743,22/08/2016,32,11:00:00 AM,4:40:00 PM
19744,22/08/2016,33,5:24:00 PM,10:43:00 PM
19745,22/08/2016,34,11:56:00 AM,4:30:00 PM
19746,22/08/2016,35,11:20:00 AM,5:28:00 PM
19747,22/08/2016,36,10:41:00 AM,5:53:00 PM
19748,22/08/2016,37,4:30:00 PM,10:08:00 PM
19749,22/08/2016,38,10:22:00 AM,4:07:00 PM
19750,22/08/2016,39,5:47:00 PM,10:21:00 PM
19751,23/08/2016,1,10:35:00 AM,3:32:00 PM
19752,23/08/2016,2,4:57:00 PM,10:42:00 PM
19753,23/08/2016,3,11:52:00 AM,3:42:00 PM
19754,23/08/2016,4,5:24:00 PM,10:16:00 PM
19755,23/08/2016,5,5:13:00 PM,10:19:00 PM
19756,23/08/2016,6,10:13:00 AM,3:28:00 PM
19757,23/08/2016,7,10:31:00 AM,3:20:00 PM
19758,23/08/2016,8,4:52:00 PM,10:59:00 PM
19759,23/08/2016,9,4:06:00 PM,11:12:00 PM
19760,23/08/2016,10,5:43:00 PM,11:47:00 PM
19761,23/08/2016,11,10:04:00 AM,5:42:00 PM
19762,23/08/2016,12,11:48:00 AM,4:55:00 PM
19763,23/08/2016,13,4:24:00 PM,11:22:00 PM
19764,23/08/2016,14,10:23:00 AM,3:56:00 PM
19765,23/08/2016,15,11:44:00 AM,5:10:00 PM
19766,23/08/2016,16,4:04:00 PM,10:28:00 PM
19767,23/08/2016,17,11:22:00 AM,3:56:00 PM
19768,23/08/2016,18,11:53:00 AM,4:09:00 PM
19769,23/08/2016,19,5:06:00 PM,11:10:00 PM
19770,23/08/2016,20,11:13:00 AM,3:40:00 PM
19771,23/08/2016,21,5:05:00 PM,11:29:00 PM
19772,23/08/2016,22,10:13:00 AM,5:11:00 PM
19773,23/08/2016,23,4:13:00 PM,10:09:00 PM
19774,23/08/2016,24,5:43:00 PM,11:16:00 PM
19775,23/08/2016,25,10:28:00 AM,5:30:00 PM
19776,23/08/2016,26,10:35:00 AM,3:05:00 PM
19777,23/08/2016,27,4:08:00 PM,10:32:00 PM
19778,23/08/2016,28,10:45:00 AM,5:28:00 PM
19779,23/08/2016,29,4:48:00 PM,11:21:00 PM
19780,23/08/2016,30,11:03:00 AM,4:31:00 PM
19781,23/08/2016,31,5:11:00 PM,11:53:00 PM
19782,23/08/2016,32,11:06:00 AM,3:18:00 PM
19783,23/08/2016,33,5:33:00 PM,11:33:00 PM
19784,23/08/2016,34,10:47:00 AM,3:50:00 PM
19785,23/08/2016,35,10:05:00 AM,3:39:00 PM
19786,23/08/2016,36,10:45:00 AM,4:06:00 PM
19787,23/08/2016,37,4:52:00 PM,10:58:00 PM
19788,23/08/2016,38,11:14:00 AM,4:57:00 PM
19789,23/08/2016,39,4:10:00 PM,10:32:00 PM
19790,24/08/2016,1,10:21:00 AM,4:54:00 PM
19791,24/08/2016,2,4:53:00 PM,11:09:00 PM
19792,24/08/2016,3,11:18:00 AM,3:47:00 PM
19793,24/08/2016,4,5:49:00 PM,11:29:00 PM
19794,24/08/2016,5,5:31:00 PM,10:28:00 PM
19795,24/08/2016,6,10:02:00 AM,4:58:00 PM
19796,24/08/2016,7,11:52:00 AM,5:28:00 PM
19797,24/08/2016,8,4:35:00 PM,11:16:00 PM
19798,24/08/2016,9,4:46:00 PM,11:24:00 PM
19799,24/08/2016,10,5:40:00 PM,11:03:00 PM
19800,24/08/2016,11,10:55:00 AM,5:53:00 PM
19801,24/08/2016,12,10:48:00 AM,3:47:00 PM
19802,24/08/2016,13,5:09:00 PM,10:23:00 PM
19803,24/08/2016,14,10:05:00 AM,5:03:00 PM
19804,24/08/2016,15,11:31:00 AM,3:08:00 PM
19805,24/08/2016,16,4:31:00 PM,10:29:00 PM
19806,24/08/2016,17,10:35:00 AM,4:24:00 PM
19807,24/08/2016,18,11:26:00 AM,4:01:00 PM
19808,24/08/2016,19,5:50:00 PM,11:22:00 PM
19809,24/08/2016,20,11:44:00 AM,5:34:00 PM
19810,24/08/2016,21,5:49:00 PM,10:25:00 PM
19811,24/08/2016,22,11:23:00 AM,4:11:00 PM
19812,24/08/2016,23,5:01:00 PM,11:07:00 PM
19813,24/08/2016,24,5:08:00 PM,11:28:00 PM
19814,24/08/2016,25,10:05:00 AM,4:53:00 PM
19815,24/08/2016,26,10:30:00 AM,4:04:00 PM
19816,24/08/2016,27,5:23:00 PM,10:51:00 PM
19817,24/08/2016,28,11:16:00 AM,3:12:00 PM
19818,24/08/2016,29,4:40:00 PM,11:21:00 PM
19819,24/08/2016,30,11:30:00 AM,5:57:00 PM
19820,24/08/2016,31,5:31:00 PM,11:30:00 PM
19821,24/08/2016,32,11:54:00 AM,3:51:00 PM
19822,24/08/2016,33,4:21:00 PM,11:38:00 PM
19823,24/08/2016,34,10:39:00 AM,4:27:00 PM
19824,24/08/2016,35,11:26:00 AM,5:53:00 PM
19825,24/08/2016,36,11:40:00 AM,5:06:00 PM
19826,24/08/2016,37,5:39:00 PM,10:40:00 PM
19827,24/08/2016,38,10:46:00 AM,4:34:00 PM
19828,24/08/2016,39,5:35:00 PM,10:20:00 PM
19829,25/08/2016,1,11:36:00 AM,5:22:00 PM
19830,25/08/2016,2,4:17:00 PM,11:52:00 PM
19831,25/08/2016,3,11:59:00 AM,5:56:00 PM
19832,25/08/2016,4,5:42:00 PM,11:50:00 PM
19833,25/08/2016,5,4:17:00 PM,10:09:00 PM
19834,25/08/2016,6,11:05:00 AM,4:50:00 PM
19835,25/08/2016,7,11:54:00 AM,5:57:00 PM
19836,25/08/2016,8,4:16:00 PM,10:51:00 PM
19837,25/08/2016,9,4:21:00 PM,10:48:00 PM
19838,25/08/2016,10,4:30:00 PM,11:59:00 PM
19839,25/08/2016,11,11:18:00 AM,3:49:00 PM
19840,25/08/2016,12,10:12:00 AM,5:46:00 PM
19841,25/08/2016,13,4:37:00 PM,11:29:00 PM
19842,25/08/2016,14,10:28:00 AM,5:54:00 PM
19843,25/08/2016,15,11:20:00 AM,3:49:00 PM
19844,25/08/2016,16,5:07:00 PM,11:26:00 PM
19845,25/08/2016,17,10:48:00 AM,5:09:00 PM
19846,25/08/2016,18,10:46:00 AM,3:53:00 PM
19847,25/08/2016,19,4:25:00 PM,10:32:00 PM
19848,25/08/2016,20,11:55:00 AM,4:03:00 PM
19849,25/08/2016,21,4:33:00 PM,11:53:00 PM
19850,25/08/2016,22,10:11:00 AM,4:47:00 PM
19851,25/08/2016,23,5:37:00 PM,10:01:00 PM
19852,25/08/2016,24,4:12:00 PM,10:22:00 PM
19853,25/08/2016,25,11:27:00 AM,3:07:00 PM
19854,25/08/2016,26,11:50:00 AM,3:58:00 PM
19855,25/08/2016,27,4:56:00 PM,10:23:00 PM
19856,25/08/2016,28,10:12:00 AM,4:37:00 PM
19857,25/08/2016,29,5:12:00 PM,10:46:00 PM
19858,25/08/2016,30,11:52:00 AM,3:10:00 PM
19859,25/08/2016,31,5:42:00 PM,10:23:00 PM
19860,25/08/2016,32,11:05:00 AM,4:16:00 PM
19861,25/08/2016,33,5:07:00 PM,10:09:00 PM
19862,25/08/2016,34,11:58:00 AM,5:12:00 PM
19863,25/08/2016,35,11:17:00 AM,3:19:00 PM
19864,25/08/2016,36,10:56:00 AM,5:21:00 PM
19865,25/08/2016,37,4:23:00 PM,11:16:00 PM
19866,25/08/2016,38,11:49:00 AM,4:01:00 PM
19867,25/08/2016,39,5:25:00 PM,10:28:00 PM
19868,26/08/2016,1,11:33:00 AM,5:20:00 PM
19869,26/08/2016,2,4:10:00 PM,10:27:00 PM
19870,26/08/2016,3,10:03:00 AM,4:04:00 PM
19871,26/08/2016,4,4:22:00 PM,10:01:00 PM
19872,26/08/2016,5,5:26:00 PM,11:47:00 PM
19873,26/08/2016,6,11:55:00 AM,3:05:00 PM
19874,26/08/2016,7,11:34:00 AM,4:06:00 PM
19875,26/08/2016,8,5:07:00 PM,10:54:00 PM
19876,26/08/2016,9,5:46:00 PM,11:43:00 PM
19877,26/08/2016,10,4:22:00 PM,10:32:00 PM
19878,26/08/2016,11,10:24:00 AM,5:00:00 PM
19879,26/08/2016,12,11:26:00 AM,3:02:00 PM
19880,26/08/2016,13,5:35:00 PM,11:57:00 PM
19881,26/08/2016,14,11:56:00 AM,4:12:00 PM
19882,26/08/2016,15,11:10:00 AM,4:24:00 PM
19883,26/08/2016,16,4:54:00 PM,11:36:00 PM
19884,26/08/2016,17,10:07:00 AM,5:14:00 PM
19885,26/08/2016,18,10:17:00 AM,3:57:00 PM
19886,26/08/2016,19,5:24:00 PM,11:24:00 PM
19887,26/08/2016,20,11:53:00 AM,4:49:00 PM
19888,26/08/2016,21,4:12:00 PM,10:30:00 PM
19889,26/08/2016,22,11:30:00 AM,4:18:00 PM
19890,26/08/2016,23,4:09:00 PM,10:00:00 PM
19891,26/08/2016,24,5:54:00 PM,11:54:00 PM
19892,26/08/2016,25,11:45:00 AM,4:20:00 PM
19893,26/08/2016,26,11:06:00 AM,4:03:00 PM
19894,26/08/2016,27,4:18:00 PM,10:54:00 PM
19895,26/08/2016,28,10:44:00 AM,3:14:00 PM
19896,26/08/2016,29,4:23:00 PM,10:44:00 PM
19897,26/08/2016,30,11:29:00 AM,3:42:00 PM
19898,26/08/2016,31,5:07:00 PM,11:00:00 PM
