TIME_ID,EMPLOYEE_ID,IN_TIME,OUT_TIME,DAY
21613,30,10:13:00 AM,5:05:00 PM,09/10/2016
21614,31,4:26:00 PM,10:02:00 PM,09/10/2016
21615,32,10:40:00 AM,4:56:00 PM,09/10/2016
21616,33,5:08:00 PM,11:52:00 PM,09/10/2016
21617,34,10:49:00 AM,3:39:00 PM,09/10/2016
21618,35,11:32:00 AM,5:48:00 PM,09/10/2016
21619,36,11:10:00 AM,4:57:00 PM,09/10/2016
21620,37,5:13:00 PM,11:29:00 PM,09/10/2016
21621,38,11:09:00 AM,3:49:00 PM,09/10/2016
21622,39,5:13:00 PM,11:20:00 PM,09/10/2016
21623,1,10:05:00 AM,3:31:00 PM,10/10/2016
21624,2,5:08:00 PM,10:34:00 PM,10/10/2016
21625,3,11:43:00 AM,4:25:00 PM,10/10/2016
21626,4,4:39:00 PM,11:11:00 PM,10/10/2016
21627,5,5:39:00 PM,11:45:00 PM,10/10/2016
21628,6,10:42:00 AM,4:26:00 PM,10/10/2016
21629,7,10:56:00 AM,5:48:00 PM,10/10/2016
21630,8,5:37:00 PM,10:01:00 PM,10/10/2016
21631,9,5:09:00 PM,11:57:00 PM,10/10/2016
21632,10,4:02:00 PM,10:41:00 PM,10/10/2016
21633,11,11:16:00 AM,4:25:00 PM,10/10/2016
21634,12,10:31:00 AM,4:28:00 PM,10/10/2016
21635,13,5:41:00 PM,10:30:00 PM,10/10/2016
21636,14,10:08:00 AM,4:26:00 PM,10/10/2016
21637,15,10:00:00 AM,4:13:00 PM,10/10/2016
21638,16,4:52:00 PM,11:01:00 PM,10/10/2016
21639,17,11:52:00 AM,3:37:00 PM,10/10/2016
21640,18,11:25:00 AM,4:00:00 PM,10/10/2016
21641,19,4:13:00 PM,11:26:00 PM,10/10/2016
21642,20,11:57:00 AM,5:42:00 PM,10/10/2016
21643,21,5:44:00 PM,11:28:00 PM,10/10/2016
21644,22,11:53:00 AM,5:05:00 PM,10/10/2016
21645,23,4:47:00 PM,10:30:00 PM,10/10/2016
21646,24,5:05:00 PM,11:48:00 PM,10/10/2016
21647,25,11:47:00 AM,5:56:00 PM,10/10/2016
21648,26,11:33:00 AM,5:26:00 PM,10/10/2016
21649,27,5:43:00 PM,10:47:00 PM,10/10/2016
21650,28,10:32:00 AM,3:09:00 PM,10/10/2016
21651,29,4:38:00 PM,10:41:00 PM,10/10/2016
21652,30,10:24:00 AM,3:14:00 PM,10/10/2016
21653,31,4:21:00 PM,11:35:00 PM,10/10/2016
21654,32,10:06:00 AM,3:04:00 PM,10/10/2016
21655,33,5:12:00 PM,10:55:00 PM,10/10/2016
21656,34,11:58:00 AM,4:15:00 PM,10/10/2016
21657,35,10:13:00 AM,4:49:00 PM,10/10/2016
21658,36,11:42:00 AM,4:50:00 PM,10/10/2016
21659,37,5:19:00 PM,10:16:00 PM,10/10/2016
21660,38,10:07:00 AM,3:56:00 PM,10/10/2016
21661,39,4:51:00 PM,10:39:00 PM,10/10/2016
21662,1,11:26:00 AM,5:16:00 PM,11/10/2016
21663,2,5:42:00 PM,10:34:00 PM,11/10/2016
21664,3,11:21:00 AM,5:40:00 PM,11/10/2016
21665,4,4:47:00 PM,11:00:00 PM,11/10/2016
21666,5,4:22:00 PM,11:00:00 PM,11/10/2016
21667,6,10:37:00 AM,4:08:00 PM,11/10/2016
21668,7,11:37:00 AM,4:02:00 PM,11/10/2016
21669,8,4:26:00 PM,11:17:00 PM,11/10/2016
21670,9,5:07:00 PM,11:32:00 PM,11/10/2016
21671,10,5:27:00 PM,10:19:00 PM,11/10/2016
21672,11,10:10:00 AM,3:30:00 PM,11/10/2016
21673,12,10:19:00 AM,3:51:00 PM,11/10/2016
21674,13,5:22:00 PM,10:53:00 PM,11/10/2016
21675,14,10:45:00 AM,3:09:00 PM,11/10/2016
21676,15,11:22:00 AM,3:02:00 PM,11/10/2016
21677,16,4:20:00 PM,10:37:00 PM,11/10/2016
21678,17,11:14:00 AM,4:13:00 PM,11/10/2016
21679,18,10:57:00 AM,5:49:00 PM,11/10/2016
21680,19,5:02:00 PM,11:26:00 PM,11/10/2016
21681,20,10:40:00 AM,3:08:00 PM,11/10/2016
21682,21,5:20:00 PM,10:57:00 PM,11/10/2016
21683,22,10:50:00 AM,4:42:00 PM,11/10/2016
21684,23,5:00:00 PM,10:11:00 PM,11/10/2016
21685,24,5:46:00 PM,10:00:00 PM,11/10/2016
21686,25,10:49:00 AM,5:15:00 PM,11/10/2016
21687,26,11:14:00 AM,4:44:00 PM,11/10/2016
21688,27,5:40:00 PM,11:19:00 PM,11/10/2016
21689,28,11:53:00 AM,4:40:00 PM,11/10/2016
21690,29,4:41:00 PM,10:48:00 PM,11/10/2016
21691,30,10:08:00 AM,3:56:00 PM,11/10/2016
21692,31,4:13:00 PM,11:25:00 PM,11/10/2016
21693,32,10:27:00 AM,3:11:00 PM,11/10/2016
21694,33,4:51:00 PM,10:24:00 PM,11/10/2016
21695,34,10:27:00 AM,4:33:00 PM,11/10/2016
21696,35,11:50:00 AM,3:41:00 PM,11/10/2016
21697,36,10:01:00 AM,3:19:00 PM,11/10/2016
21698,37,5:31:00 PM,11:33:00 PM,11/10/2016
21699,38,11:04:00 AM,5:50:00 PM,11/10/2016
21700,39,5:52:00 PM,11:33:00 PM,11/10/2016
21701,1,11:55:00 AM,3:29:00 PM,12/10/2016
21702,2,4:25:00 PM,10:06:00 PM,12/10/2016
21703,3,10:44:00 AM,5:30:00 PM,12/10/2016
21704,4,5:17:00 PM,11:37:00 PM,12/10/2016
21705,5,4:35:00 PM,11:19:00 PM,12/10/2016
21706,6,11:09:00 AM,4:41:00 PM,12/10/2016
21707,7,10:34:00 AM,5:09:00 PM,12/10/2016
21708,8,4:55:00 PM,11:49:00 PM,12/10/2016
21709,9,5:32:00 PM,10:41:00 PM,12/10/2016
21710,10,4:05:00 PM,10:04:00 PM,12/10/2016
21711,11,11:19:00 AM,4:07:00 PM,12/10/2016
21712,12,11:01:00 AM,5:31:00 PM,12/10/2016
21713,13,5:58:00 PM,11:28:00 PM,12/10/2016
21714,14,11:40:00 AM,5:30:00 PM,12/10/2016
21715,15,11:11:00 AM,3:00:00 PM,12/10/2016
21716,16,4:33:00 PM,10:08:00 PM,12/10/2016
21717,17,10:28:00 AM,5:59:00 PM,12/10/2016
21718,18,10:31:00 AM,4:33:00 PM,12/10/2016
21719,19,5:43:00 PM,11:24:00 PM,12/10/2016
21720,20,10:50:00 AM,3:55:00 PM,12/10/2016
21721,21,4:10:00 PM,10:38:00 PM,12/10/2016
21722,22,11:58:00 AM,4:29:00 PM,12/10/2016
21723,23,5:41:00 PM,11:31:00 PM,12/10/2016
21724,24,5:50:00 PM,11:29:00 PM,12/10/2016
21725,25,11:18:00 AM,5:52:00 PM,12/10/2016
21726,26,10:29:00 AM,5:35:00 PM,12/10/2016
21727,27,5:17:00 PM,10:08:00 PM,12/10/2016
21728,28,10:49:00 AM,3:04:00 PM,12/10/2016
21729,29,5:37:00 PM,10:57:00 PM,12/10/2016
21730,30,10:27:00 AM,3:03:00 PM,12/10/2016
21731,31,4:22:00 PM,11:51:00 PM,12/10/2016
21732,32,10:48:00 AM,4:27:00 PM,12/10/2016
21733,33,5:12:00 PM,11:58:00 PM,12/10/2016
21734,34,10:33:00 AM,5:35:00 PM,12/10/2016
21735,35,10:43:00 AM,3:28:00 PM,12/10/2016
21736,36,10:33:00 AM,4:23:00 PM,12/10/2016
21737,37,5:59:00 PM,11:36:00 PM,12/10/2016
21738,38,10:07:00 AM,4:29:00 PM,12/10/2016
21739,39,4:33:00 PM,10:52:00 PM,12/10/2016
21740,1,11:27:00 AM,4:38:00 PM,13/10/2016
21741,2,4:56:00 PM,10:48:00 PM,13/10/2016
21742,3,10:46:00 AM,5:33:00 PM,13/10/2016
21743,4,4:33:00 PM,10:00:00 PM,13/10/2016
21744,5,4:41:00 PM,11:01:00 PM,13/10/2016
21745,6,10:44:00 AM,5:57:00 PM,13/10/2016
21746,7,10:34:00 AM,5:14:00 PM,13/10/2016
21747,8,4:40:00 PM,10:13:00 PM,13/10/2016
21748,9,4:58:00 PM,11:45:00 PM,13/10/2016
21749,10,5:03:00 PM,11:22:00 PM,13/10/2016
21750,11,10:23:00 AM,3:22:00 PM,13/10/2016
21751,12,10:17:00 AM,3:11:00 PM,13/10/2016
21752,13,4:30:00 PM,11:38:00 PM,13/10/2016
21753,14,10:36:00 AM,4:03:00 PM,13/10/2016
21754,15,10:10:00 AM,5:04:00 PM,13/10/2016
21755,16,5:10:00 PM,10:02:00 PM,13/10/2016
21756,17,11:38:00 AM,5:12:00 PM,13/10/2016
21757,18,11:56:00 AM,5:15:00 PM,13/10/2016
21758,19,4:30:00 PM,10:28:00 PM,13/10/2016
21759,20,11:12:00 AM,4:37:00 PM,13/10/2016
21760,21,4:33:00 PM,10:59:00 PM,13/10/2016
21761,22,11:11:00 AM,3:56:00 PM,13/10/2016
21762,23,4:47:00 PM,10:53:00 PM,13/10/2016
21763,24,5:41:00 PM,10:51:00 PM,13/10/2016
21764,25,11:18:00 AM,4:57:00 PM,13/10/2016
21765,26,11:12:00 AM,4:34:00 PM,13/10/2016
21766,27,5:14:00 PM,11:01:00 PM,13/10/2016
21767,28,10:33:00 AM,5:33:00 PM,13/10/2016
21768,29,5:15:00 PM,10:13:00 PM,13/10/2016
21769,30,10:25:00 AM,5:47:00 PM,13/10/2016
21770,31,5:28:00 PM,10:58:00 PM,13/10/2016
21771,32,10:45:00 AM,4:54:00 PM,13/10/2016
21772,33,5:13:00 PM,10:25:00 PM,13/10/2016
21773,34,10:49:00 AM,4:42:00 PM,13/10/2016
21774,35,11:16:00 AM,3:44:00 PM,13/10/2016
21775,36,11:04:00 AM,3:46:00 PM,13/10/2016
21776,37,5:29:00 PM,11:29:00 PM,13/10/2016
21777,38,10:05:00 AM,4:57:00 PM,13/10/2016
21778,39,4:14:00 PM,11:43:00 PM,13/10/2016
21779,1,11:13:00 AM,3:37:00 PM,14/10/2016
21780,2,4:47:00 PM,11:08:00 PM,14/10/2016
21781,3,11:35:00 AM,3:21:00 PM,14/10/2016
21782,4,4:10:00 PM,11:49:00 PM,14/10/2016
21783,5,4:50:00 PM,11:45:00 PM,14/10/2016
21784,6,10:05:00 AM,5:31:00 PM,14/10/2016
21785,7,10:03:00 AM,4:17:00 PM,14/10/2016
21786,8,4:20:00 PM,11:29:00 PM,14/10/2016
21787,9,4:55:00 PM,10:48:00 PM,14/10/2016
21788,10,5:28:00 PM,11:25:00 PM,14/10/2016
21789,11,11:11:00 AM,5:24:00 PM,14/10/2016
21790,12,10:19:00 AM,5:25:00 PM,14/10/2016
21791,13,5:10:00 PM,11:41:00 PM,14/10/2016
21792,14,11:04:00 AM,4:09:00 PM,14/10/2016
21793,15,11:09:00 AM,4:08:00 PM,14/10/2016
21794,16,4:24:00 PM,10:50:00 PM,14/10/2016
21795,17,11:21:00 AM,3:42:00 PM,14/10/2016
21796,18,11:38:00 AM,3:47:00 PM,14/10/2016
21797,19,4:23:00 PM,11:28:00 PM,14/10/2016
21798,20,11:01:00 AM,5:21:00 PM,14/10/2016
21799,21,4:07:00 PM,11:37:00 PM,14/10/2016
21800,22,10:47:00 AM,4:08:00 PM,14/10/2016
21801,23,5:11:00 PM,10:32:00 PM,14/10/2016
21802,24,5:29:00 PM,11:46:00 PM,14/10/2016
21803,25,10:56:00 AM,5:12:00 PM,14/10/2016
21804,26,11:14:00 AM,3:28:00 PM,14/10/2016
21805,27,4:00:00 PM,10:32:00 PM,14/10/2016
21806,28,10:50:00 AM,4:14:00 PM,14/10/2016
21807,29,5:36:00 PM,10:34:00 PM,14/10/2016
21808,30,11:40:00 AM,3:56:00 PM,14/10/2016
21809,31,4:52:00 PM,11:16:00 PM,14/10/2016
21810,32,10:32:00 AM,4:43:00 PM,14/10/2016
21811,33,5:43:00 PM,11:12:00 PM,14/10/2016
21812,34,10:13:00 AM,3:38:00 PM,14/10/2016
21813,35,11:28:00 AM,5:19:00 PM,14/10/2016
21814,36,10:17:00 AM,3:39:00 PM,14/10/2016
21815,37,5:43:00 PM,11:58:00 PM,14/10/2016
21816,38,11:29:00 AM,4:44:00 PM,14/10/2016
21817,39,5:16:00 PM,11:02:00 PM,14/10/2016
21818,1,11:24:00 AM,4:45:00 PM,15/10/2016
21819,2,4:01:00 PM,10:18:00 PM,15/10/2016
21820,3,10:04:00 AM,4:01:00 PM,15/10/2016
21821,4,5:08:00 PM,11:09:00 PM,15/10/2016
21822,5,5:50:00 PM,11:29:00 PM,15/10/2016
21823,6,10:33:00 AM,5:13:00 PM,15/10/2016
21824,7,10:08:00 AM,4:34:00 PM,15/10/2016
21825,8,4:31:00 PM,10:38:00 PM,15/10/2016
21826,9,4:53:00 PM,11:13:00 PM,15/10/2016
21827,10,5:32:00 PM,11:09:00 PM,15/10/2016
21828,11,10:04:00 AM,5:49:00 PM,15/10/2016
21829,12,10:55:00 AM,5:21:00 PM,15/10/2016
21830,13,5:18:00 PM,11:49:00 PM,15/10/2016
21831,14,10:41:00 AM,3:23:00 PM,15/10/2016
21832,15,10:47:00 AM,4:48:00 PM,15/10/2016
21833,16,5:45:00 PM,11:04:00 PM,15/10/2016
21834,17,10:29:00 AM,4:31:00 PM,15/10/2016
21835,18,10:43:00 AM,5:33:00 PM,15/10/2016
21836,19,4:40:00 PM,11:56:00 PM,15/10/2016
21837,20,11:54:00 AM,4:23:00 PM,15/10/2016
21838,21,4:51:00 PM,11:04:00 PM,15/10/2016
21839,22,10:59:00 AM,5:51:00 PM,15/10/2016
21840,23,4:08:00 PM,11:40:00 PM,15/10/2016
21841,24,5:59:00 PM,10:53:00 PM,15/10/2016
21842,25,11:58:00 AM,4:05:00 PM,15/10/2016
21843,26,11:53:00 AM,5:02:00 PM,15/10/2016
21844,27,5:09:00 PM,10:30:00 PM,15/10/2016
21845,28,10:23:00 AM,3:17:00 PM,15/10/2016
21846,29,4:50:00 PM,11:56:00 PM,15/10/2016
21847,30,11:40:00 AM,5:22:00 PM,15/10/2016
21848,31,4:56:00 PM,11:27:00 PM,15/10/2016
21849,32,10:30:00 AM,5:11:00 PM,15/10/2016
21850,33,4:44:00 PM,10:12:00 PM,15/10/2016
21851,34,11:07:00 AM,4:43:00 PM,15/10/2016
21852,35,11:05:00 AM,5:11:00 PM,15/10/2016
21853,36,10:52:00 AM,3:01:00 PM,15/10/2016
21854,37,4:54:00 PM,11:53:00 PM,15/10/2016
21855,38,11:27:00 AM,3:37:00 PM,15/10/2016
21856,39,5:20:00 PM,11:26:00 PM,15/10/2016
21857,1,10:34:00 AM,4:57:00 PM,16/10/2016
21858,2,5:42:00 PM,11:54:00 PM,16/10/2016
21859,3,11:32:00 AM,3:48:00 PM,16/10/2016
21860,4,4:05:00 PM,10:50:00 PM,16/10/2016
21861,5,5:43:00 PM,10:08:00 PM,16/10/2016
21862,6,11:48:00 AM,4:47:00 PM,16/10/2016
21863,7,11:08:00 AM,4:23:00 PM,16/10/2016
21864,8,4:22:00 PM,10:18:00 PM,16/10/2016
21865,9,5:07:00 PM,11:11:00 PM,16/10/2016
21866,10,5:55:00 PM,11:51:00 PM,16/10/2016
21867,11,10:18:00 AM,5:08:00 PM,16/10/2016
21868,12,10:41:00 AM,5:47:00 PM,16/10/2016
21869,13,4:29:00 PM,10:17:00 PM,16/10/2016
21870,14,10:24:00 AM,5:37:00 PM,16/10/2016
21871,15,10:14:00 AM,3:30:00 PM,16/10/2016
21872,16,4:12:00 PM,11:38:00 PM,16/10/2016
21873,17,10:34:00 AM,3:32:00 PM,16/10/2016
21874,18,11:45:00 AM,3:14:00 PM,16/10/2016
21875,19,5:32:00 PM,10:53:00 PM,16/10/2016
21876,20,10:32:00 AM,5:33:00 PM,16/10/2016
21877,21,5:32:00 PM,11:20:00 PM,16/10/2016
21878,22,11:41:00 AM,5:34:00 PM,16/10/2016
21879,23,5:29:00 PM,11:12:00 PM,16/10/2016
21880,24,5:59:00 PM,11:30:00 PM,16/10/2016
21881,25,10:55:00 AM,4:30:00 PM,16/10/2016
21882,26,11:37:00 AM,5:29:00 PM,16/10/2016
21883,27,5:32:00 PM,10:33:00 PM,16/10/2016
21884,28,10:23:00 AM,5:59:00 PM,16/10/2016
21885,29,5:42:00 PM,10:21:00 PM,16/10/2016
21886,30,10:35:00 AM,3:13:00 PM,16/10/2016
21887,31,4:39:00 PM,10:57:00 PM,16/10/2016
21888,32,10:31:00 AM,3:11:00 PM,16/10/2016
21889,33,5:29:00 PM,11:27:00 PM,16/10/2016
21890,34,10:57:00 AM,5:54:00 PM,16/10/2016
21891,35,10:22:00 AM,5:43:00 PM,16/10/2016
21892,36,11:38:00 AM,5:14:00 PM,16/10/2016
21893,37,4:02:00 PM,10:13:00 PM,16/10/2016
21894,38,11:01:00 AM,4:53:00 PM,16/10/2016
21895,39,5:31:00 PM,11:40:00 PM,16/10/2016
21896,1,10:59:00 AM,3:05:00 PM,17/10/2016
21897,2,4:02:00 PM,11:15:00 PM,17/10/2016
21898,3,10:59:00 AM,3:12:00 PM,17/10/2016
21899,4,5:41:00 PM,11:09:00 PM,17/10/2016
21900,5,5:00:00 PM,10:16:00 PM,17/10/2016
21901,6,10:01:00 AM,4:44:00 PM,17/10/2016
21902,7,11:24:00 AM,5:13:00 PM,17/10/2016
21903,8,5:03:00 PM,10:09:00 PM,17/10/2016
21904,9,4:26:00 PM,10:37:00 PM,17/10/2016
21905,10,4:54:00 PM,11:19:00 PM,17/10/2016
21906,11,11:17:00 AM,3:16:00 PM,17/10/2016
21907,12,11:40:00 AM,5:47:00 PM,17/10/2016
21908,13,5:07:00 PM,11:38:00 PM,17/10/2016
21909,14,11:01:00 AM,3:23:00 PM,17/10/2016
21910,15,11:35:00 AM,4:25:00 PM,17/10/2016
21911,16,4:06:00 PM,10:24:00 PM,17/10/2016
21912,17,11:19:00 AM,4:09:00 PM,17/10/2016
21913,18,10:39:00 AM,5:27:00 PM,17/10/2016
21914,19,4:46:00 PM,10:50:00 PM,17/10/2016
21915,20,10:55:00 AM,5:16:00 PM,17/10/2016
21916,21,5:14:00 PM,11:27:00 PM,17/10/2016
21917,22,10:32:00 AM,4:54:00 PM,17/10/2016
21918,23,4:27:00 PM,10:36:00 PM,17/10/2016
21919,24,5:20:00 PM,11:07:00 PM,17/10/2016
21920,25,11:35:00 AM,4:41:00 PM,17/10/2016
21921,26,10:07:00 AM,3:47:00 PM,17/10/2016
21922,27,4:30:00 PM,11:54:00 PM,17/10/2016
21923,28,10:59:00 AM,3:59:00 PM,17/10/2016
21924,29,4:15:00 PM,11:57:00 PM,17/10/2016
21925,30,10:42:00 AM,3:04:00 PM,17/10/2016
21926,31,5:22:00 PM,10:21:00 PM,17/10/2016
21927,32,11:09:00 AM,5:00:00 PM,17/10/2016
21928,33,4:12:00 PM,10:43:00 PM,17/10/2016
21929,34,11:47:00 AM,5:29:00 PM,17/10/2016
21930,35,10:58:00 AM,3:17:00 PM,17/10/2016
21931,36,10:05:00 AM,5:25:00 PM,17/10/2016
21932,37,5:03:00 PM,10:48:00 PM,17/10/2016
21933,38,10:16:00 AM,4:32:00 PM,17/10/2016
21934,39,4:28:00 PM,11:30:00 PM,17/10/2016
21935,1,10:29:00 AM,3:22:00 PM,18/10/2016
21936,2,4:38:00 PM,10:42:00 PM,18/10/2016
21937,3,10:14:00 AM,3:18:00 PM,18/10/2016
21938,4,4:52:00 PM,10:49:00 PM,18/10/2016
21939,5,5:36:00 PM,10:06:00 PM,18/10/2016
21940,6,11:30:00 AM,4:32:00 PM,18/10/2016
21941,7,10:09:00 AM,5:47:00 PM,18/10/2016
21942,8,4:30:00 PM,10:03:00 PM,18/10/2016
21943,9,5:33:00 PM,10:12:00 PM,18/10/2016
21944,10,5:27:00 PM,11:09:00 PM,18/10/2016
21945,11,11:44:00 AM,5:30:00 PM,18/10/2016
21946,12,11:14:00 AM,4:43:00 PM,18/10/2016
21947,13,5:57:00 PM,11:42:00 PM,18/10/2016
21948,14,10:31:00 AM,3:50:00 PM,18/10/2016
21949,15,11:36:00 AM,4:34:00 PM,18/10/2016
21950,16,4:20:00 PM,10:07:00 PM,18/10/2016
21951,17,10:07:00 AM,4:20:00 PM,18/10/2016
21952,18,10:17:00 AM,4:03:00 PM,18/10/2016
21953,19,4:35:00 PM,11:46:00 PM,18/10/2016
21954,20,10:53:00 AM,4:24:00 PM,18/10/2016
21955,21,5:56:00 PM,10:47:00 PM,18/10/2016
21956,22,10:18:00 AM,4:50:00 PM,18/10/2016
21957,23,4:45:00 PM,11:02:00 PM,18/10/2016
21958,24,4:58:00 PM,11:57:00 PM,18/10/2016
21959,25,10:46:00 AM,4:43:00 PM,18/10/2016
21960,26,10:27:00 AM,5:22:00 PM,18/10/2016
21961,27,4:28:00 PM,11:11:00 PM,18/10/2016
21962,28,11:31:00 AM,4:08:00 PM,18/10/2016
21963,29,4:02:00 PM,10:24:00 PM,18/10/2016
21964,30,11:42:00 AM,5:41:00 PM,18/10/2016
21965,31,5:58:00 PM,10:09:00 PM,18/10/2016
21966,32,10:46:00 AM,5:18:00 PM,18/10/2016
21967,33,5:49:00 PM,11:24:00 PM,18/10/2016
21968,34,10:22:00 AM,4:15:00 PM,18/10/2016
21969,35,10:48:00 AM,4:16:00 PM,18/10/2016
21970,36,11:20:00 AM,5:23:00 PM,18/10/2016
21971,37,4:31:00 PM,10:42:00 PM,18/10/2016
21972,38,11:17:00 AM,3:56:00 PM,18/10/2016
21973,39,4:12:00 PM,10:18:00 PM,18/10/2016
21974,1,10:16:00 AM,3:29:00 PM,19/10/2016
21975,2,5:19:00 PM,10:27:00 PM,19/10/2016
21976,3,11:49:00 AM,5:20:00 PM,19/10/2016
21977,4,5:20:00 PM,10:40:00 PM,19/10/2016
21978,5,5:53:00 PM,10:14:00 PM,19/10/2016
21979,6,10:18:00 AM,5:56:00 PM,19/10/2016
21980,7,10:35:00 AM,3:17:00 PM,19/10/2016
21981,8,4:06:00 PM,10:40:00 PM,19/10/2016
21982,9,4:17:00 PM,11:16:00 PM,19/10/2016
21983,10,4:48:00 PM,10:37:00 PM,19/10/2016
21984,11,10:24:00 AM,5:23:00 PM,19/10/2016
21985,12,10:00:00 AM,5:44:00 PM,19/10/2016
21986,13,4:42:00 PM,10:28:00 PM,19/10/2016
21987,14,10:55:00 AM,5:44:00 PM,19/10/2016
21988,15,11:50:00 AM,5:48:00 PM,19/10/2016
21989,16,5:48:00 PM,10:02:00 PM,19/10/2016
21990,17,11:54:00 AM,4:40:00 PM,19/10/2016
21991,18,10:07:00 AM,5:01:00 PM,19/10/2016
21992,19,4:27:00 PM,11:13:00 PM,19/10/2016
21993,20,10:59:00 AM,4:26:00 PM,19/10/2016
21994,21,4:52:00 PM,10:30:00 PM,19/10/2016
21995,22,10:17:00 AM,3:25:00 PM,19/10/2016
21996,23,5:02:00 PM,11:53:00 PM,19/10/2016
21997,24,5:11:00 PM,11:13:00 PM,19/10/2016
21998,25,10:38:00 AM,4:42:00 PM,19/10/2016
21999,26,10:24:00 AM,3:31:00 PM,19/10/2016
22000,27,5:26:00 PM,11:23:00 PM,19/10/2016
22001,28,11:16:00 AM,3:14:00 PM,19/10/2016
22002,29,4:05:00 PM,10:16:00 PM,19/10/2016
22003,30,10:20:00 AM,3:46:00 PM,19/10/2016
22004,31,5:55:00 PM,11:59:00 PM,19/10/2016
22005,32,11:14:00 AM,4:19:00 PM,19/10/2016
22006,33,5:25:00 PM,10:26:00 PM,19/10/2016
22007,34,11:55:00 AM,3:09:00 PM,19/10/2016
22008,35,10:10:00 AM,4:36:00 PM,19/10/2016
22009,36,10:16:00 AM,4:59:00 PM,19/10/2016
22010,37,4:53:00 PM,10:26:00 PM,19/10/2016
22011,38,10:46:00 AM,4:32:00 PM,19/10/2016
22012,39,4:13:00 PM,11:17:00 PM,19/10/2016
22013,1,10:11:00 AM,5:34:00 PM,20/10/2016
22014,2,4:41:00 PM,11:31:00 PM,20/10/2016
22015,3,11:14:00 AM,5:12:00 PM,20/10/2016
22016,4,5:09:00 PM,10:50:00 PM,20/10/2016
22017,5,5:32:00 PM,11:23:00 PM,20/10/2016
22018,6,11:36:00 AM,5:02:00 PM,20/10/2016
22019,7,11:17:00 AM,3:00:00 PM,20/10/2016
22020,8,4:51:00 PM,11:34:00 PM,20/10/2016
22021,9,5:04:00 PM,11:59:00 PM,20/10/2016
22022,10,5:59:00 PM,11:00:00 PM,20/10/2016
22023,11,11:25:00 AM,3:44:00 PM,20/10/2016
22024,12,11:19:00 AM,3:23:00 PM,20/10/2016
22025,13,5:31:00 PM,11:37:00 PM,20/10/2016
22026,14,10:07:00 AM,3:11:00 PM,20/10/2016
22027,15,11:41:00 AM,5:58:00 PM,20/10/2016
22028,16,5:13:00 PM,10:39:00 PM,20/10/2016
22029,17,11:44:00 AM,5:06:00 PM,20/10/2016
22030,18,11:58:00 AM,3:26:00 PM,20/10/2016
22031,19,5:53:00 PM,11:19:00 PM,20/10/2016
22032,20,10:08:00 AM,4:44:00 PM,20/10/2016
22033,21,4:57:00 PM,10:24:00 PM,20/10/2016
22034,22,11:15:00 AM,4:24:00 PM,20/10/2016
22035,23,4:50:00 PM,11:44:00 PM,20/10/2016
22036,24,4:37:00 PM,10:53:00 PM,20/10/2016
22037,25,11:11:00 AM,4:20:00 PM,20/10/2016
22038,26,11:07:00 AM,5:39:00 PM,20/10/2016
22039,27,4:53:00 PM,11:25:00 PM,20/10/2016
22040,28,10:24:00 AM,3:42:00 PM,20/10/2016
22041,29,5:29:00 PM,11:06:00 PM,20/10/2016
22042,30,11:20:00 AM,5:20:00 PM,20/10/2016
22043,31,5:52:00 PM,11:26:00 PM,20/10/2016
22044,32,11:51:00 AM,4:06:00 PM,20/10/2016
22045,33,5:45:00 PM,10:59:00 PM,20/10/2016
22046,34,11:27:00 AM,4:57:00 PM,20/10/2016
22047,35,11:22:00 AM,4:10:00 PM,20/10/2016
22048,36,11:50:00 AM,3:07:00 PM,20/10/2016
22049,37,4:29:00 PM,11:11:00 PM,20/10/2016
22050,38,10:21:00 AM,5:39:00 PM,20/10/2016
22051,39,4:19:00 PM,10:14:00 PM,20/10/2016
22052,1,10:12:00 AM,5:40:00 PM,21/10/2016
22053,2,4:11:00 PM,10:31:00 PM,21/10/2016
22054,3,11:05:00 AM,4:31:00 PM,21/10/2016
22055,4,5:11:00 PM,11:30:00 PM,21/10/2016
22056,5,4:19:00 PM,11:35:00 PM,21/10/2016
22057,6,11:38:00 AM,3:19:00 PM,21/10/2016
22058,7,10:14:00 AM,5:46:00 PM,21/10/2016
22059,8,5:35:00 PM,10:22:00 PM,21/10/2016
22060,9,5:36:00 PM,11:57:00 PM,21/10/2016
22061,10,4:55:00 PM,11:24:00 PM,21/10/2016
22062,11,11:41:00 AM,5:33:00 PM,21/10/2016
22063,12,10:28:00 AM,5:05:00 PM,21/10/2016
22064,13,5:09:00 PM,10:47:00 PM,21/10/2016
22065,14,11:10:00 AM,5:08:00 PM,21/10/2016
22066,15,11:51:00 AM,3:39:00 PM,21/10/2016
22067,16,4:14:00 PM,11:30:00 PM,21/10/2016
22068,17,10:24:00 AM,4:33:00 PM,21/10/2016
22069,18,11:24:00 AM,3:28:00 PM,21/10/2016
22070,19,4:35:00 PM,11:21:00 PM,21/10/2016
22071,20,10:19:00 AM,3:43:00 PM,21/10/2016
22072,21,5:39:00 PM,11:08:00 PM,21/10/2016
22073,22,10:58:00 AM,3:33:00 PM,21/10/2016
22074,23,5:22:00 PM,11:15:00 PM,21/10/2016
22075,24,5:53:00 PM,11:28:00 PM,21/10/2016
22076,25,10:23:00 AM,4:36:00 PM,21/10/2016
22077,26,10:07:00 AM,3:27:00 PM,21/10/2016
