BOOKING_ID,RESERVATION_DATE,RESERVATION_TIME,ARRIVAL_TIME,PEOPLE,PURPOSE,STATUS_ORDER,TABLE_NUMBER
21662,16/08/2016,1:15:00 PM,1:18:00 PM,5,Dinner with Friends,Ok,8
21663,16/08/2016,1:15:00 PM,1:20:00 PM,1,Single Dinner,Ok,4
21664,16/08/2016,1:15:00 PM,1:28:00 PM,1,Single Dinner,Ok,5
21665,16/08/2016,1:30:00 PM,1:32:00 PM,2,Sweet Anniversary,Ok,4
21666,16/08/2016,1:30:00 PM,1:35:00 PM,5,Dinner with Friends,Ok,8
21667,16/08/2016,1:30:00 PM,1:38:00 PM,1,Single Dinner,Ok,5
21668,16/08/2016,1:45:00 PM,1:45:00 PM,1,Single Dinner,Ok,4
21669,16/08/2016,2:30:00 PM,2:31:00 PM,4,Dinner with Friends,Ok,7
21670,16/08/2016,2:45:00 PM,2:45:00 PM,2,Sweet Anniversary,Ok,5
21671,16/08/2016,2:45:00 PM,2:47:00 PM,1,Single Dinner,Ok,4
21672,16/08/2016,2:45:00 PM,2:48:00 PM,4,Dinner with Friends,Ok,6
21673,16/08/2016,2:45:00 PM,2:57:00 PM,5,Dinner with Friends,Ok,8
21674,16/08/2016,3:00:00 PM,3:09:00 PM,2,Sweet Anniversary,Ok,5
21675,16/08/2016,3:30:00 PM,,3,Dinner with Friends,Cancelled,5
21676,16/08/2016,3:30:00 PM,,9,Important Date,Cancelled,10
21677,16/08/2016,3:45:00 PM,3:54:00 PM,4,Dinner with Friends,Ok,7
21678,16/08/2016,4:00:00 PM,4:14:00 PM,3,Dinner with Friends,Ok,5
21679,16/08/2016,4:45:00 PM,4:48:00 PM,3,Dinner with Friends,Ok,5
21680,16/08/2016,5:30:00 PM,5:34:00 PM,4,Dinner with Friends,Ok,7
21681,16/08/2016,5:30:00 PM,5:39:00 PM,2,Sweet Anniversary,Ok,4
21682,16/08/2016,5:45:00 PM,5:55:00 PM,1,Single Dinner,Ok,5
21683,16/08/2016,6:00:00 PM,6:01:00 PM,1,Single Dinner,Ok,5
21684,16/08/2016,6:00:00 PM,6:14:00 PM,2,Sweet Anniversary,Ok,4
21685,16/08/2016,6:30:00 PM,6:41:00 PM,3,Dinner with Friends,Ok,5
21686,16/08/2016,7:00:00 PM,7:00:00 PM,5,Dinner with Friends,Ok,8
21687,16/08/2016,7:00:00 PM,7:04:00 PM,1,Single Dinner,Ok,4
21688,16/08/2016,7:15:00 PM,7:26:00 PM,5,Dinner with Friends,Ok,8
21689,16/08/2016,7:30:00 PM,7:30:00 PM,2,Sweet Anniversary,Ok,5
21690,16/08/2016,7:30:00 PM,,8,Birthday Celebration,Cancelled,9
21691,16/08/2016,7:30:00 PM,7:39:00 PM,3,Dinner with Friends,Ok,4
21692,16/08/2016,7:30:00 PM,7:41:00 PM,4,Dinner with Friends,Ok,6
21693,16/08/2016,8:00:00 PM,8:11:00 PM,5,Dinner with Friends,Ok,8
21694,16/08/2016,8:15:00 PM,,4,Dinner with Friends,Cancelled,7
21695,16/08/2016,8:15:00 PM,8:19:00 PM,5,Dinner with Friends,Ok,8
21696,16/08/2016,8:15:00 PM,8:24:00 PM,2,Sweet Anniversary,Ok,5
21697,16/08/2016,9:00:00 PM,9:00:00 PM,1,Single Dinner,Ok,4
21698,16/08/2016,9:30:00 PM,9:33:00 PM,5,Dinner with Friends,Ok,8
21699,16/08/2016,9:45:00 PM,9:59:00 PM,4,Dinner with Friends,Ok,6
21700,17/08/2016,10:00:00 AM,10:04:00 AM,3,Dinner with Friends,Ok,4
21701,17/08/2016,10:00:00 AM,10:04:00 AM,3,Dinner with Friends,Ok,5
21702,17/08/2016,10:00:00 AM,10:12:00 AM,3,Dinner with Friends,Ok,4
21703,17/08/2016,10:30:00 AM,10:36:00 AM,2,Sweet Anniversary,Ok,4
21704,17/08/2016,10:30:00 AM,10:41:00 AM,5,Dinner with Friends,Ok,8
21705,17/08/2016,11:00:00 AM,11:01:00 AM,3,Dinner with Friends,Ok,5
21706,17/08/2016,11:15:00 AM,11:26:00 AM,4,Dinner with Friends,Ok,7
21707,17/08/2016,11:45:00 AM,,5,Dinner with Friends,Cancelled,8
21708,17/08/2016,11:45:00 AM,11:56:00 AM,1,Single Dinner,Ok,5
21709,17/08/2016,12:00:00 PM,,7,Birthday Celebration,Cancelled,9
21710,17/08/2016,12:00:00 PM,12:07:00 PM,4,Dinner with Friends,Ok,6
21711,17/08/2016,12:00:00 PM,12:11:00 PM,1,Single Dinner,Ok,4
21712,17/08/2016,12:45:00 PM,12:49:00 PM,5,Dinner with Friends,Ok,8
21713,17/08/2016,12:45:00 PM,12:56:00 PM,5,Dinner with Friends,Ok,8
21714,17/08/2016,12:45:00 PM,12:58:00 PM,2,Sweet Anniversary,Ok,4
21715,17/08/2016,1:00:00 PM,1:02:00 PM,5,Dinner with Friends,Ok,8
21716,17/08/2016,1:00:00 PM,1:02:00 PM,2,Sweet Anniversary,Ok,5
21717,17/08/2016,1:00:00 PM,1:07:00 PM,4,Dinner with Friends,Ok,6
21718,17/08/2016,2:00:00 PM,2:03:00 PM,3,Dinner with Friends,Ok,5
21719,17/08/2016,2:15:00 PM,,1,Single Dinner,Cancelled,1
21720,17/08/2016,2:30:00 PM,2:36:00 PM,1,Single Dinner,Ok,4
21721,17/08/2016,3:00:00 PM,3:02:00 PM,4,Dinner with Friends,Ok,7
21722,17/08/2016,3:00:00 PM,3:06:00 PM,1,Single Dinner,Ok,5
21723,17/08/2016,3:00:00 PM,3:11:00 PM,4,Dinner with Friends,Ok,6
21724,17/08/2016,3:15:00 PM,3:15:00 PM,1,Single Dinner,Ok,4
21725,17/08/2016,3:15:00 PM,3:28:00 PM,2,Sweet Anniversary,Ok,5
21726,17/08/2016,3:15:00 PM,3:29:00 PM,2,Sweet Anniversary,Ok,4
21727,17/08/2016,3:30:00 PM,3:32:00 PM,3,Dinner with Friends,Ok,5
21728,17/08/2016,3:45:00 PM,3:49:00 PM,4,Dinner with Friends,Ok,7
21729,17/08/2016,4:15:00 PM,4:21:00 PM,3,Dinner with Friends,Ok,5
21730,17/08/2016,4:45:00 PM,4:48:00 PM,4,Dinner with Friends,Ok,6
21731,17/08/2016,5:15:00 PM,5:17:00 PM,5,Dinner with Friends,Ok,8
21732,17/08/2016,5:15:00 PM,5:19:00 PM,4,Dinner with Friends,Ok,7
21733,17/08/2016,5:30:00 PM,5:39:00 PM,5,Dinner with Friends,Ok,8
21734,17/08/2016,5:45:00 PM,5:51:00 PM,4,Dinner with Friends,Ok,7
21735,17/08/2016,5:45:00 PM,5:53:00 PM,1,Single Dinner,Ok,5
21736,17/08/2016,6:00:00 PM,6:00:00 PM,3,Dinner with Friends,Ok,4
21737,17/08/2016,6:00:00 PM,6:11:00 PM,3,Dinner with Friends,Ok,5
21738,17/08/2016,6:15:00 PM,,8,Birthday Celebration,Cancelled,9
21739,17/08/2016,6:15:00 PM,6:28:00 PM,2,Sweet Anniversary,Ok,4
21740,17/08/2016,6:15:00 PM,6:28:00 PM,4,Dinner with Friends,Ok,6
21741,17/08/2016,6:30:00 PM,6:38:00 PM,2,Sweet Anniversary,Ok,5
21742,17/08/2016,6:45:00 PM,6:50:00 PM,5,Dinner with Friends,Ok,8
21743,17/08/2016,6:45:00 PM,6:51:00 PM,3,Dinner with Friends,Ok,4
21744,17/08/2016,6:45:00 PM,6:56:00 PM,1,Single Dinner,Ok,5
21745,17/08/2016,7:15:00 PM,7:16:00 PM,1,Single Dinner,Ok,4
21746,17/08/2016,7:30:00 PM,7:33:00 PM,1,Single Dinner,Ok,5
21747,17/08/2016,7:30:00 PM,7:35:00 PM,3,Dinner with Friends,Ok,4
21748,17/08/2016,7:30:00 PM,7:40:00 PM,1,Single Dinner,Ok,5
21749,17/08/2016,8:15:00 PM,8:21:00 PM,4,Dinner with Friends,Ok,7
21750,17/08/2016,8:15:00 PM,8:26:00 PM,2,Sweet Anniversary,Ok,4
21751,17/08/2016,8:45:00 PM,8:46:00 PM,5,Dinner with Friends,Ok,8
21752,17/08/2016,9:00:00 PM,9:03:00 PM,1,Single Dinner,Ok,4
21753,17/08/2016,9:15:00 PM,9:24:00 PM,5,Dinner with Friends,Ok,8
21754,17/08/2016,9:45:00 PM,9:46:00 PM,1,Single Dinner,Ok,5
21755,18/08/2016,10:00:00 AM,,5,Dinner with Friends,Cancelled,8
21756,18/08/2016,10:00:00 AM,10:04:00 AM,3,Dinner with Friends,Ok,4
21757,18/08/2016,10:15:00 AM,10:28:00 AM,2,Sweet Anniversary,Ok,5
21758,18/08/2016,10:45:00 AM,10:47:00 AM,2,Sweet Anniversary,Ok,4
21759,18/08/2016,10:45:00 AM,10:59:00 AM,1,Single Dinner,Ok,5
21760,18/08/2016,11:15:00 AM,11:19:00 AM,4,Dinner with Friends,Ok,6
21761,18/08/2016,11:30:00 AM,11:31:00 AM,5,Dinner with Friends,Ok,8
21762,18/08/2016,11:30:00 AM,11:33:00 AM,4,Dinner with Friends,Ok,7
21763,18/08/2016,12:00:00 PM,12:02:00 PM,1,Single Dinner,Ok,4
21764,18/08/2016,12:00:00 PM,12:09:00 PM,4,Dinner with Friends,Ok,6
21765,18/08/2016,12:15:00 PM,12:26:00 PM,5,Dinner with Friends,Ok,8
21766,18/08/2016,12:15:00 PM,12:29:00 PM,4,Dinner with Friends,Ok,7
21767,18/08/2016,12:45:00 PM,12:46:00 PM,5,Dinner with Friends,Ok,8
21768,18/08/2016,1:15:00 PM,1:29:00 PM,2,Sweet Anniversary,Ok,4
21769,18/08/2016,1:30:00 PM,1:31:00 PM,1,Single Dinner,Ok,5
21770,18/08/2016,1:30:00 PM,1:32:00 PM,4,Dinner with Friends,Ok,6
21771,18/08/2016,2:00:00 PM,2:05:00 PM,2,Sweet Anniversary,Ok,5
21772,18/08/2016,2:15:00 PM,2:24:00 PM,4,Dinner with Friends,Ok,7
21773,18/08/2016,2:30:00 PM,2:38:00 PM,3,Dinner with Friends,Ok,4
21774,18/08/2016,2:45:00 PM,2:49:00 PM,3,Dinner with Friends,Ok,5
21775,18/08/2016,2:45:00 PM,2:50:00 PM,2,Sweet Anniversary,Ok,4
21776,18/08/2016,3:00:00 PM,3:13:00 PM,3,Dinner with Friends,Ok,5
21777,18/08/2016,3:15:00 PM,3:26:00 PM,5,Dinner with Friends,Ok,8
21778,18/08/2016,3:15:00 PM,3:28:00 PM,3,Dinner with Friends,Ok,4
21779,18/08/2016,3:30:00 PM,3:43:00 PM,2,Sweet Anniversary,Ok,5
21780,18/08/2016,3:45:00 PM,3:48:00 PM,1,Single Dinner,Ok,4
21781,18/08/2016,4:00:00 PM,4:04:00 PM,1,Single Dinner,Ok,5
21782,18/08/2016,4:00:00 PM,4:08:00 PM,4,Dinner with Friends,Ok,7
21783,18/08/2016,4:00:00 PM,4:14:00 PM,2,Sweet Anniversary,Ok,4
21784,18/08/2016,4:30:00 PM,4:35:00 PM,4,Dinner with Friends,Ok,6
21785,18/08/2016,4:45:00 PM,4:57:00 PM,5,Dinner with Friends,Ok,8
21786,18/08/2016,5:15:00 PM,5:18:00 PM,5,Dinner with Friends,Ok,8
21787,18/08/2016,5:30:00 PM,5:41:00 PM,4,Dinner with Friends,Ok,7
21788,18/08/2016,6:00:00 PM,6:02:00 PM,5,Dinner with Friends,Ok,8
21789,18/08/2016,6:30:00 PM,6:44:00 PM,2,Sweet Anniversary,Ok,5
21790,18/08/2016,6:45:00 PM,6:53:00 PM,2,Sweet Anniversary,Ok,4
21791,18/08/2016,7:30:00 PM,7:44:00 PM,3,Dinner with Friends,Ok,5
21792,18/08/2016,7:45:00 PM,7:51:00 PM,5,Dinner with Friends,Ok,8
21793,18/08/2016,7:45:00 PM,7:53:00 PM,3,Dinner with Friends,Ok,4
21794,18/08/2016,7:45:00 PM,7:57:00 PM,5,Dinner with Friends,Ok,8
21795,18/08/2016,7:45:00 PM,7:58:00 PM,4,Dinner with Friends,Ok,7
21796,18/08/2016,8:15:00 PM,8:20:00 PM,1,Single Dinner,Ok,5
21797,18/08/2016,8:45:00 PM,8:54:00 PM,4,Dinner with Friends,Ok,6
21798,18/08/2016,8:45:00 PM,8:55:00 PM,3,Dinner with Friends,Ok,4
21799,18/08/2016,9:15:00 PM,9:26:00 PM,1,Single Dinner,Ok,5
21800,18/08/2016,9:30:00 PM,9:33:00 PM,5,Dinner with Friends,Ok,8
21801,18/08/2016,9:45:00 PM,9:54:00 PM,2,Sweet Anniversary,Ok,4
21802,19/08/2016,10:00:00 AM,10:06:00 AM,3,Dinner with Friends,Ok,5
21803,19/08/2016,10:00:00 AM,10:06:00 AM,5,Dinner with Friends,Ok,8
21804,19/08/2016,10:00:00 AM,10:08:00 AM,1,Single Dinner,Ok,4
21805,19/08/2016,10:15:00 AM,10:23:00 AM,1,Single Dinner,Ok,5
21806,19/08/2016,10:45:00 AM,10:48:00 AM,3,Dinner with Friends,Ok,4
21807,19/08/2016,10:45:00 AM,10:49:00 AM,1,Single Dinner,Ok,5
21808,19/08/2016,11:00:00 AM,11:02:00 AM,2,Sweet Anniversary,Ok,4
21809,19/08/2016,11:00:00 AM,11:09:00 AM,1,Single Dinner,Ok,5
21810,19/08/2016,11:45:00 AM,11:56:00 AM,1,Single Dinner,Ok,4
21811,19/08/2016,12:30:00 PM,12:30:00 PM,3,Dinner with Friends,Ok,5
21812,19/08/2016,1:00:00 PM,1:09:00 PM,4,Dinner with Friends,Ok,6
21813,19/08/2016,1:15:00 PM,1:21:00 PM,2,Sweet Anniversary,Ok,5
21814,19/08/2016,1:45:00 PM,1:46:00 PM,2,Sweet Anniversary,Ok,4
21815,19/08/2016,1:45:00 PM,1:51:00 PM,3,Dinner with Friends,Ok,5
21816,19/08/2016,1:45:00 PM,1:57:00 PM,2,Sweet Anniversary,Ok,4
21817,19/08/2016,2:00:00 PM,2:09:00 PM,1,Single Dinner,Ok,5
21818,19/08/2016,3:00:00 PM,3:01:00 PM,5,Dinner with Friends,Ok,8
21819,19/08/2016,3:00:00 PM,3:01:00 PM,3,Dinner with Friends,Ok,4
21820,19/08/2016,3:00:00 PM,3:06:00 PM,3,Dinner with Friends,Ok,4
21821,19/08/2016,3:00:00 PM,3:07:00 PM,4,Dinner with Friends,Ok,7
21822,19/08/2016,3:00:00 PM,3:12:00 PM,5,Dinner with Friends,Ok,8
21823,19/08/2016,3:45:00 PM,3:57:00 PM,4,Dinner with Friends,Ok,6
21824,19/08/2016,4:15:00 PM,4:29:00 PM,5,Dinner with Friends,Ok,8
21825,19/08/2016,5:30:00 PM,5:39:00 PM,4,Dinner with Friends,Ok,6
21826,19/08/2016,5:30:00 PM,5:42:00 PM,1,Single Dinner,Ok,4
21827,19/08/2016,5:45:00 PM,5:59:00 PM,5,Dinner with Friends,Ok,8
21828,19/08/2016,6:00:00 PM,6:01:00 PM,5,Dinner with Friends,Ok,8
21829,19/08/2016,6:00:00 PM,6:14:00 PM,1,Single Dinner,Ok,4
21830,19/08/2016,6:45:00 PM,6:47:00 PM,4,Dinner with Friends,Ok,7
21831,19/08/2016,6:45:00 PM,6:51:00 PM,3,Dinner with Friends,Ok,5
21832,19/08/2016,7:00:00 PM,7:04:00 PM,1,Single Dinner,Ok,4
21833,19/08/2016,7:00:00 PM,7:10:00 PM,2,Sweet Anniversary,Ok,5
21834,19/08/2016,7:00:00 PM,7:12:00 PM,2,Sweet Anniversary,Ok,4
21835,19/08/2016,7:30:00 PM,7:43:00 PM,1,Single Dinner,Ok,5
21836,19/08/2016,7:45:00 PM,7:47:00 PM,2,Sweet Anniversary,Ok,4
21837,19/08/2016,8:15:00 PM,8:18:00 PM,4,Dinner with Friends,Ok,6
21838,19/08/2016,8:45:00 PM,8:55:00 PM,4,Dinner with Friends,Ok,7
21839,19/08/2016,9:15:00 PM,9:17:00 PM,5,Dinner with Friends,Ok,8
21840,19/08/2016,9:15:00 PM,9:19:00 PM,2,Sweet Anniversary,Ok,5
21841,20/08/2016,10:15:00 AM,10:25:00 AM,5,Dinner with Friends,Ok,8
21842,20/08/2016,10:30:00 AM,10:39:00 AM,5,Dinner with Friends,Ok,8
21843,20/08/2016,10:45:00 AM,10:47:00 AM,1,Single Dinner,Ok,5
21844,20/08/2016,10:45:00 AM,10:57:00 AM,3,Dinner with Friends,Ok,4
21845,20/08/2016,10:45:00 AM,10:58:00 AM,4,Dinner with Friends,Ok,6
21846,20/08/2016,11:15:00 AM,11:20:00 AM,4,Dinner with Friends,Ok,7
21847,20/08/2016,11:30:00 AM,,6,Dinner with Friends,Cancelled,8
21848,20/08/2016,11:45:00 AM,11:53:00 AM,2,Sweet Anniversary,Ok,5
21849,20/08/2016,12:00:00 PM,12:01:00 PM,1,Single Dinner,Ok,4
21850,20/08/2016,12:00:00 PM,12:09:00 PM,3,Dinner with Friends,Ok,5
21851,20/08/2016,12:00:00 PM,12:10:00 PM,1,Single Dinner,Ok,4
21852,20/08/2016,12:00:00 PM,12:13:00 PM,1,Single Dinner,Ok,5
21853,20/08/2016,12:15:00 PM,12:21:00 PM,3,Dinner with Friends,Ok,4
21854,20/08/2016,12:45:00 PM,12:49:00 PM,5,Dinner with Friends,Ok,8
21855,20/08/2016,12:45:00 PM,12:55:00 PM,3,Dinner with Friends,Ok,5
21856,20/08/2016,12:45:00 PM,12:56:00 PM,3,Dinner with Friends,Ok,4
21857,20/08/2016,1:00:00 PM,1:11:00 PM,1,Single Dinner,Ok,5
21858,20/08/2016,1:30:00 PM,1:31:00 PM,1,Single Dinner,Ok,4
21859,20/08/2016,1:30:00 PM,1:38:00 PM,3,Dinner with Friends,Ok,5
21860,20/08/2016,1:30:00 PM,1:41:00 PM,5,Dinner with Friends,Ok,8
21861,20/08/2016,2:00:00 PM,2:03:00 PM,3,Dinner with Friends,Ok,4
21862,20/08/2016,2:00:00 PM,2:07:00 PM,1,Single Dinner,Ok,5
21863,20/08/2016,2:45:00 PM,2:45:00 PM,1,Single Dinner,Ok,4
21864,20/08/2016,2:45:00 PM,,7,Birthday Celebration,Cancelled,9
21865,20/08/2016,2:45:00 PM,2:54:00 PM,1,Single Dinner,Ok,5
21866,20/08/2016,2:45:00 PM,2:59:00 PM,3,Dinner with Friends,Ok,4
21867,20/08/2016,3:30:00 PM,3:34:00 PM,1,Single Dinner,Ok,5
21868,20/08/2016,3:30:00 PM,3:44:00 PM,1,Single Dinner,Ok,4
21869,20/08/2016,3:45:00 PM,3:57:00 PM,4,Dinner with Friends,Ok,7
21870,20/08/2016,4:00:00 PM,4:03:00 PM,3,Dinner with Friends,Ok,5
21871,20/08/2016,4:00:00 PM,4:04:00 PM,5,Dinner with Friends,Ok,8
21872,20/08/2016,4:30:00 PM,4:42:00 PM,1,Single Dinner,Ok,5
21873,20/08/2016,4:45:00 PM,4:45:00 PM,4,Dinner with Friends,Ok,6
21874,20/08/2016,5:30:00 PM,5:35:00 PM,2,Sweet Anniversary,Ok,4
21875,20/08/2016,5:30:00 PM,5:42:00 PM,2,Sweet Anniversary,Ok,5
21876,20/08/2016,5:30:00 PM,5:42:00 PM,1,Single Dinner,Ok,4
21877,20/08/2016,5:45:00 PM,5:46:00 PM,1,Single Dinner,Ok,4
21878,20/08/2016,5:45:00 PM,5:57:00 PM,4,Dinner with Friends,Ok,7
21879,20/08/2016,6:30:00 PM,6:32:00 PM,4,Dinner with Friends,Ok,6
21880,20/08/2016,6:30:00 PM,6:34:00 PM,4,Dinner with Friends,Ok,7
21881,20/08/2016,6:30:00 PM,6:36:00 PM,3,Dinner with Friends,Ok,5
21882,20/08/2016,6:45:00 PM,6:51:00 PM,2,Sweet Anniversary,Ok,4
21883,20/08/2016,7:00:00 PM,7:02:00 PM,2,Sweet Anniversary,Ok,4
21884,20/08/2016,7:00:00 PM,7:10:00 PM,2,Sweet Anniversary,Ok,5
21885,20/08/2016,7:45:00 PM,7:52:00 PM,1,Single Dinner,Ok,4
21886,20/08/2016,7:45:00 PM,7:56:00 PM,1,Single Dinner,Ok,5
21887,20/08/2016,8:00:00 PM,8:09:00 PM,3,Dinner with Friends,Ok,4
21888,20/08/2016,8:00:00 PM,8:12:00 PM,5,Dinner with Friends,Ok,8
21889,20/08/2016,8:15:00 PM,8:17:00 PM,3,Dinner with Friends,Ok,5
21890,20/08/2016,8:15:00 PM,8:17:00 PM,5,Dinner with Friends,Ok,8
21891,20/08/2016,8:30:00 PM,8:33:00 PM,1,Single Dinner,Ok,4
21892,20/08/2016,8:45:00 PM,8:49:00 PM,4,Dinner with Friends,Ok,6
21893,20/08/2016,8:45:00 PM,8:57:00 PM,4,Dinner with Friends,Ok,7
21894,20/08/2016,9:15:00 PM,9:21:00 PM,2,Sweet Anniversary,Ok,5
21895,21/08/2016,10:00:00 AM,10:08:00 AM,5,Dinner with Friends,Ok,8
21896,21/08/2016,10:00:00 AM,10:13:00 AM,5,Dinner with Friends,Ok,8
21897,21/08/2016,10:15:00 AM,10:21:00 AM,5,Dinner with Friends,Ok,8
21898,21/08/2016,10:30:00 AM,10:43:00 AM,4,Dinner with Friends,Ok,7
21899,21/08/2016,10:45:00 AM,10:45:00 AM,3,Dinner with Friends,Ok,4
21900,21/08/2016,10:45:00 AM,10:59:00 AM,4,Dinner with Friends,Ok,6
21901,21/08/2016,11:15:00 AM,,4,Dinner with Friends,Cancelled,6
21902,21/08/2016,11:15:00 AM,11:17:00 AM,4,Dinner with Friends,Ok,7
21903,21/08/2016,11:15:00 AM,11:23:00 AM,3,Dinner with Friends,Ok,5
21904,21/08/2016,11:30:00 AM,11:37:00 AM,1,Single Dinner,Ok,4
21905,21/08/2016,11:30:00 AM,11:40:00 AM,2,Sweet Anniversary,Ok,5
21906,21/08/2016,12:00:00 PM,12:01:00 PM,5,Dinner with Friends,Ok,8
21907,21/08/2016,12:30:00 PM,12:41:00 PM,2,Sweet Anniversary,Ok,4
21908,21/08/2016,12:30:00 PM,12:42:00 PM,4,Dinner with Friends,Ok,7
21909,21/08/2016,12:45:00 PM,12:46:00 PM,5,Dinner with Friends,Ok,8
21910,21/08/2016,12:45:00 PM,12:51:00 PM,1,Single Dinner,Ok,5
21911,21/08/2016,1:00:00 PM,1:02:00 PM,1,Single Dinner,Ok,4
21912,21/08/2016,1:00:00 PM,1:14:00 PM,5,Dinner with Friends,Ok,8
21913,21/08/2016,1:30:00 PM,1:44:00 PM,3,Dinner with Friends,Ok,4
21914,21/08/2016,1:45:00 PM,1:54:00 PM,2,Sweet Anniversary,Ok,5
21915,21/08/2016,2:15:00 PM,2:20:00 PM,3,Dinner with Friends,Ok,4
21916,21/08/2016,2:15:00 PM,2:24:00 PM,4,Dinner with Friends,Ok,6
21917,21/08/2016,2:30:00 PM,2:42:00 PM,3,Dinner with Friends,Ok,5
21918,21/08/2016,2:45:00 PM,2:48:00 PM,3,Dinner with Friends,Ok,4
21919,21/08/2016,3:15:00 PM,3:20:00 PM,1,Single Dinner,Ok,5
21920,21/08/2016,3:15:00 PM,3:26:00 PM,2,Sweet Anniversary,Ok,4
21921,21/08/2016,3:15:00 PM,3:27:00 PM,2,Sweet Anniversary,Ok,5
21922,21/08/2016,3:45:00 PM,3:52:00 PM,3,Dinner with Friends,Ok,4
21923,21/08/2016,3:45:00 PM,3:58:00 PM,2,Sweet Anniversary,Ok,5
21924,21/08/2016,3:45:00 PM,,10,Important Date,Cancelled,10
21925,21/08/2016,5:00:00 PM,5:03:00 PM,3,Dinner with Friends,Ok,5
21926,21/08/2016,5:00:00 PM,5:13:00 PM,1,Single Dinner,Ok,4
21927,21/08/2016,5:30:00 PM,5:42:00 PM,4,Dinner with Friends,Ok,7
21928,21/08/2016,5:45:00 PM,5:45:00 PM,4,Dinner with Friends,Ok,6
21929,21/08/2016,5:45:00 PM,5:54:00 PM,4,Dinner with Friends,Ok,7
21930,21/08/2016,6:30:00 PM,6:35:00 PM,5,Dinner with Friends,Ok,8
21931,21/08/2016,6:30:00 PM,6:36:00 PM,3,Dinner with Friends,Ok,4
21932,21/08/2016,6:30:00 PM,6:43:00 PM,1,Single Dinner,Ok,5
21933,21/08/2016,6:45:00 PM,6:51:00 PM,5,Dinner with Friends,Ok,8
21934,21/08/2016,6:45:00 PM,6:57:00 PM,3,Dinner with Friends,Ok,4
21935,21/08/2016,7:00:00 PM,7:06:00 PM,5,Dinner with Friends,Ok,8
21936,21/08/2016,8:00:00 PM,8:11:00 PM,4,Dinner with Friends,Ok,7
21937,21/08/2016,8:00:00 PM,8:14:00 PM,4,Dinner with Friends,Ok,7
21938,21/08/2016,8:45:00 PM,8:45:00 PM,4,Dinner with Friends,Ok,6
21939,21/08/2016,8:45:00 PM,8:54:00 PM,1,Single Dinner,Ok,5
21940,21/08/2016,9:45:00 PM,9:53:00 PM,4,Dinner with Friends,Ok,6
21941,22/08/2016,10:00:00 AM,10:10:00 AM,3,Dinner with Friends,Ok,5
21942,22/08/2016,10:00:00 AM,10:14:00 AM,2,Sweet Anniversary,Ok,4
21943,22/08/2016,10:15:00 AM,10:18:00 AM,5,Dinner with Friends,Ok,8
21944,22/08/2016,10:15:00 AM,10:24:00 AM,5,Dinner with Friends,Ok,8
21945,22/08/2016,10:30:00 AM,10:32:00 AM,2,Sweet Anniversary,Ok,5
21946,22/08/2016,10:30:00 AM,,7,Birthday Celebration,Cancelled,9
21947,22/08/2016,10:30:00 AM,10:38:00 AM,5,Dinner with Friends,Ok,8
21948,22/08/2016,10:30:00 AM,10:42:00 AM,1,Single Dinner,Ok,4
21949,22/08/2016,10:45:00 AM,10:59:00 AM,3,Dinner with Friends,Ok,5
21950,22/08/2016,11:00:00 AM,11:05:00 AM,5,Dinner with Friends,Ok,8
21951,22/08/2016,11:00:00 AM,11:06:00 AM,5,Dinner with Friends,Ok,8
21952,22/08/2016,11:00:00 AM,11:07:00 AM,5,Dinner with Friends,Ok,8
21953,22/08/2016,11:15:00 AM,11:26:00 AM,2,Sweet Anniversary,Ok,4
21954,22/08/2016,11:30:00 AM,11:37:00 AM,3,Dinner with Friends,Ok,5
21955,22/08/2016,11:45:00 AM,11:47:00 AM,4,Dinner with Friends,Ok,7
21956,22/08/2016,11:45:00 AM,11:56:00 AM,2,Sweet Anniversary,Ok,4
21957,22/08/2016,12:00:00 PM,12:02:00 PM,3,Dinner with Friends,Ok,5
21958,22/08/2016,12:45:00 PM,12:45:00 PM,2,Sweet Anniversary,Ok,4
21959,22/08/2016,1:00:00 PM,1:02:00 PM,2,Sweet Anniversary,Ok,5
21960,22/08/2016,1:00:00 PM,1:04:00 PM,4,Dinner with Friends,Ok,6
21961,22/08/2016,1:45:00 PM,1:51:00 PM,3,Dinner with Friends,Ok,4
21962,22/08/2016,1:45:00 PM,,1,Single Dinner,Cancelled,2
21963,22/08/2016,1:45:00 PM,1:57:00 PM,5,Dinner with Friends,Ok,8
21964,22/08/2016,2:00:00 PM,2:00:00 PM,4,Dinner with Friends,Ok,6
21965,22/08/2016,3:30:00 PM,3:32:00 PM,3,Dinner with Friends,Ok,5
21966,22/08/2016,3:45:00 PM,3:46:00 PM,5,Dinner with Friends,Ok,8
21967,22/08/2016,3:45:00 PM,3:53:00 PM,2,Sweet Anniversary,Ok,4
21968,22/08/2016,3:45:00 PM,,5,Dinner with Friends,Cancelled,8
21969,22/08/2016,4:15:00 PM,4:17:00 PM,5,Dinner with Friends,Ok,8
21970,22/08/2016,4:45:00 PM,,1,Single Dinner,Cancelled,3
21971,22/08/2016,4:45:00 PM,4:52:00 PM,1,Single Dinner,Ok,4
21972,22/08/2016,4:45:00 PM,4:57:00 PM,1,Single Dinner,Ok,5
21973,22/08/2016,5:00:00 PM,5:05:00 PM,4,Dinner with Friends,Ok,6
21974,22/08/2016,5:00:00 PM,5:14:00 PM,5,Dinner with Friends,Ok,8
